Rk,Tkl-Tack,TklW-Tack,Def3rd-Tack,Mid3rd-Tack,Att3rd-Tack,Tkl-Chal,Att-Chal,Tkl%-Chal,Lost-Chal,Blocks-Bloc,Sh-Tack-Bloc,Pass-Tack-Bloc,Int,Tkl+Int,Clr,Err
794,2,1,2,0,0,0,2,0,2,0,0,0,0,2,12,0
795,29,18,11,14,4,14,26,53.8,12,11,2,9,19,48,8,0
796,16,10,2,7,7,7,21,33.3,14,20,5,15,0,16,18,0
797,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0
798,48,28,17,25,6,22,50,44,28,35,11,24,30,78,32,1
799,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
800,32,18,27,5,0,15,24,62.5,9,13,4,9,9,41,26,0
801,0,0,0,0,0,0,1,0,1,1,1,0,2,2,2,0
802,43,28,17,21,5,26,56,46.4,30,27,7,20,29,72,25,0
803,18,10,8,6,4,4,11,36.4,7,9,2,7,6,24,15,0
804,8,3,2,6,0,2,7,28.6,5,9,2,7,4,12,5,0
805,19,12,2,12,5,7,23,30.4,16,19,5,14,9,28,6,0
806,26,20,12,12,2,15,29,51.7,14,17,1,16,9,35,7,0
807,19,10,5,5,9,11,25,44,14,9,0,9,7,26,10,0
808,3,0,1,1,1,0,6,0,6,8,1,7,4,7,2,0
809,25,15,10,10,5,12,28,42.9,16,13,2,11,8,33,17,0
810,16,8,10,5,1,7,12,58.3,5,7,1,6,14,30,13,0
811,21,14,16,5,0,10,20,50,10,19,13,6,29,50,86,0
812,40,24,23,17,0,22,36,61.1,14,33,22,11,34,74,83,1
813,18,10,9,6,3,6,16,37.5,10,7,0,7,4,22,4,0
814,36,17,14,15,7,11,39,28.2,28,23,2,21,12,48,28,0
815,44,29,22,15,7,26,69,37.7,43,35,3,32,19,63,30,0
816,16,11,1,12,3,3,8,37.5,5,14,2,12,6,22,7,0
817,72,47,50,16,6,36,67,53.7,31,25,2,23,22,94,92,1
818,3,3,2,1,0,1,2,50,1,1,0,1,2,5,1,0
819,1,0,0,1,0,0,4,0,4,2,1,1,0,1,1,0
820,10,5,5,2,3,4,11,36.4,7,9,1,8,4,14,18,0
821,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
822,73,41,34,34,5,31,72,43.1,41,43,12,31,30,103,64,0
823,13,6,4,5,4,8,17,47.1,9,9,1,8,9,22,14,0
824,28,16,18,10,0,10,18,55.6,8,54,39,15,28,56,122,1
825,1,0,1,0,0,1,1,100,0,2,1,1,1,2,0,0
826,30,14,9,20,1,13,34,38.2,21,27,2,25,21,51,28,0
827,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0
828,46,24,25,17,4,26,54,48.1,28,18,3,15,26,72,35,0
829,107,63,58,39,10,44,112,39.3,68,45,10,35,54,161,87,1
830,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
831,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0
832,27,18,22,4,1,15,27,55.6,12,31,24,7,22,49,69,1
833,36,22,20,11,5,17,24,70.8,7,13,5,8,25,61,29,2
834,11,8,7,4,0,3,8,37.5,5,3,1,2,5,16,5,0
835,24,14,14,8,2,14,22,63.6,8,17,13,4,20,44,59,0
836,10,6,5,2,3,6,11,54.5,5,4,1,3,5,15,1,0
837,17,9,9,5,3,5,8,62.5,3,3,0,3,9,26,0,0
838,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,0
839,46,25,17,23,6,24,70,34.3,46,33,10,23,39,85,25,1
840,61,40,31,23,7,36,74,48.6,38,29,7,22,35,96,31,1
841,1,0,0,1,0,1,1,100,0,0,0,0,1,2,0,0
842,40,24,30,9,1,25,33,75.8,8,47,37,10,53,93,169,2
843,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0
844,10,4,2,6,2,4,13,30.8,9,4,0,4,3,13,2,0
845,30,18,12,13,5,12,30,40,18,11,0,11,13,43,10,0
846,2,1,0,1,1,1,4,25,3,4,1,3,2,4,11,0
847,2,2,2,0,0,0,0,,0,0,0,0,1,3,1,0
848,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0
849,32,19,24,8,0,17,32,53.1,15,26,16,10,24,56,82,0
850,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0
851,1,0,1,0,0,1,1,100,0,0,0,0,0,1,0,0
852,62,40,38,21,3,29,62,46.8,33,38,5,33,23,85,62,1
853,4,2,1,3,0,0,4,0,4,8,3,5,8,12,11,0
854,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
855,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
856,4,3,1,3,0,1,5,20,4,0,0,0,2,6,0,0
857,1,0,0,0,1,0,1,0,1,0,0,0,1,2,0,0
858,3,2,0,2,1,1,1,100,0,4,0,4,1,4,0,0
859,10,6,3,3,4,6,13,46.2,7,12,1,11,5,15,6,0
860,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0
861,17,11,10,6,1,9,12,75,3,21,16,5,27,44,67,1
862,4,1,0,4,0,2,4,50,2,0,0,0,0,4,0,0
863,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0
864,43,29,5,25,13,7,36,19.4,29,14,0,14,7,50,7,0
865,20,15,11,8,1,8,18,44.4,10,17,11,6,28,48,77,0
866,41,23,21,16,4,20,34,58.8,14,40,33,7,33,74,102,1
867,5,2,1,4,0,1,5,20,4,4,1,3,7,12,8,0
868,9,6,6,3,0,6,11,54.5,5,13,8,5,9,18,33,0
869,35,22,23,10,2,21,37,56.8,16,24,8,16,37,72,51,0
870,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
871,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
872,54,28,26,22,6,26,91,28.6,65,36,0,36,17,71,42,2
873,2,0,1,1,0,1,4,25,3,2,2,0,2,4,6,0
874,2,1,2,0,0,2,2,100,0,0,0,0,0,2,7,0
875,47,31,22,17,8,21,61,34.4,40,30,7,23,30,77,31,0
876,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2
877,3,0,3,0,0,2,5,40,3,10,10,0,4,7,28,0
878,21,10,7,10,4,9,27,33.3,18,8,2,6,8,29,13,1
879,24,17,14,9,1,12,33,36.4,21,21,13,8,29,53,32,2
880,40,22,28,9,3,19,33,57.6,14,31,22,9,39,79,63,1
881,32,18,15,9,8,12,25,48,13,24,12,12,18,50,46,0
882,55,35,28,23,4,29,87,33.3,58,21,5,16,30,85,35,0
883,7,5,2,2,3,2,4,50,2,6,5,1,7,14,12,0
884,44,23,18,17,9,14,57,24.6,43,9,1,8,7,51,20,0
885,10,8,5,4,1,4,8,50,4,7,2,5,4,14,6,0
886,3,1,0,2,1,2,4,50,2,5,1,4,2,5,8,0
887,21,13,11,6,4,13,27,48.1,14,14,4,10,11,32,12,0
888,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
889,23,14,5,8,10,3,16,18.8,13,20,0,20,4,27,3,0
890,61,29,30,26,5,31,59,52.5,28,22,6,16,24,85,37,0
891,0,0,0,0,0,0,2,0,2,1,0,1,2,2,10,1
892,2,1,1,1,0,1,1,100,0,1,1,0,0,2,0,0
893,37,21,21,9,7,22,45,48.9,23,21,0,21,24,61,17,0
894,28,14,14,7,7,14,32,43.8,18,9,2,7,27,55,10,1
895,16,8,10,4,2,7,17,41.2,10,9,0,9,11,27,5,0
896,1,1,0,1,0,1,2,50,1,2,1,1,1,2,2,0
897,27,19,11,13,3,12,58,20.7,46,24,2,22,26,53,17,1
898,12,8,11,1,0,7,11,63.6,4,5,2,3,12,24,26,1
899,69,43,19,41,9,29,56,51.8,27,29,7,22,32,101,22,2
900,28,19,12,13,3,18,40,45,22,26,4,22,33,61,35,0
901,2,0,1,0,1,0,1,0,1,3,3,0,2,4,4,0
902,5,3,3,2,0,1,5,20,4,3,1,2,10,15,10,0
903,23,12,14,7,2,11,25,44,14,39,32,7,44,67,159,1
904,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
905,54,28,21,21,12,22,84,26.2,62,49,2,47,27,81,16,1
906,21,12,2,11,8,7,22,31.8,15,18,0,18,2,23,2,1
907,53,23,21,27,5,21,54,38.9,33,17,1,16,19,72,12,2
908,3,3,0,2,1,2,4,50,2,5,0,5,1,4,0,0
909,1,0,1,0,0,0,1,0,1,0,0,0,0,1,23,2
910,20,13,4,12,4,11,26,42.3,15,12,1,11,3,23,2,0
911,3,2,0,2,1,2,5,40,3,1,0,1,0,3,2,0
912,2,0,2,0,0,1,2,50,1,2,1,1,0,2,4,0
913,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,4
914,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
915,5,3,3,1,1,4,4,100,0,1,0,1,2,7,2,0
916,0,0,0,0,0,0,1,0,1,2,1,1,1,1,2,0
917,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49,0
918,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50,0
919,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
920,26,19,12,10,4,13,27,48.1,14,8,2,6,9,35,25,0
921,57,39,22,27,8,36,74,48.6,38,27,0,27,28,85,52,0
922,5,3,4,0,1,0,1,0,1,4,0,4,7,12,11,0
923,24,10,8,12,4,12,43,27.9,31,18,6,12,23,47,23,0
924,10,3,5,3,2,5,13,38.5,8,11,1,10,11,21,11,0
925,46,16,26,18,2,26,52,50,26,44,12,32,29,75,62,1
926,63,27,32,24,7,22,79,27.8,57,38,11,27,32,95,24,0
927,2,2,2,0,0,0,1,0,1,2,1,1,4,6,6,0
928,40,24,19,13,8,13,29,44.8,16,19,2,17,17,57,7,1
929,69,39,22,33,14,30,70,42.9,40,48,8,40,35,104,26,1
930,14,8,10,4,0,9,11,81.8,2,5,3,2,5,19,26,0
931,17,5,14,3,0,10,16,62.5,6,13,7,6,23,40,47,0
932,32,18,19,12,1,12,23,52.2,11,24,6,18,17,49,40,2
933,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
934,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13,0
935,5,4,3,2,0,3,3,100,0,3,3,0,4,9,7,0
936,28,16,10,10,8,18,39,46.2,21,31,2,29,8,36,9,0
937,35,25,8,18,9,14,44,31.8,30,21,5,16,22,57,5,1
938,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1
939,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0
940,4,3,1,3,0,0,4,0,4,2,2,0,8,12,12,0
941,6,4,3,2,1,1,7,14.3,6,5,2,3,3,9,10,0
942,3,3,1,1,1,3,3,100,0,1,0,1,1,4,2,0
943,1,1,1,0,0,1,2,50,1,0,0,0,2,3,0,0
944,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
945,12,6,7,4,1,1,13,7.7,12,14,5,9,9,21,7,0
946,23,12,16,4,3,16,27,59.3,11,15,8,7,28,51,52,0
947,108,66,60,37,11,42,99,42.4,57,48,8,40,45,153,52,0
948,40,21,14,21,5,14,30,46.7,16,16,2,14,20,60,21,0
949,2,1,1,0,1,0,1,0,1,0,0,0,0,2,0,0
950,28,12,6,16,6,12,35,34.3,23,16,2,14,8,36,9,1
951,12,6,3,3,6,2,12,16.7,10,15,2,13,6,18,9,0
952,69,38,35,20,14,21,69,30.4,48,58,9,49,29,98,26,0
953,3,0,3,0,0,1,1,100,0,0,0,0,2,5,12,1
954,59,36,40,16,3,30,61,49.2,31,22,7,15,32,91,35,1
955,19,10,5,9,5,6,18,33.3,12,22,1,21,6,25,1,0
956,60,36,24,24,12,18,44,40.9,26,23,4,19,24,84,13,0
957,3,2,1,2,0,2,6,33.3,4,4,0,4,2,5,3,0
958,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
959,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24,0
960,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41,1
961,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168,0
962,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53,3
963,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53,0
964,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2
965,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4,0
966,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21,0
967,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16,0
968,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
969,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78,0
970,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
971,10,4,2,5,3,6,10,60,4,6,3,3,6,16,15,0
972,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
973,56,34,26,25,5,27,74,36.5,47,45,11,34,53,109,49,1
974,38,18,13,18,7,9,33,27.3,24,36,0,36,25,63,13,0
975,1,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0
976,1,1,1,0,0,0,2,0,2,0,0,0,1,2,1,0
977,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2
978,15,8,13,2,0,7,14,50,7,12,7,5,11,26,29,0
979,34,23,9,20,5,17,30,56.7,13,15,1,14,14,48,7,1
980,4,3,1,0,3,2,10,20,8,9,0,9,0,4,3,0
981,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
982,42,20,18,17,7,22,36,61.1,14,24,1,23,25,67,25,1
983,23,14,6,11,6,8,31,25.8,23,13,1,12,9,32,27,0
984,42,17,16,20,6,8,35,22.9,27,26,4,22,16,58,16,2
985,8,5,4,2,2,5,12,41.7,7,5,0,5,6,14,5,0
986,5,4,2,1,2,0,4,0,4,3,1,2,0,5,4,0
987,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
988,4,4,2,2,0,2,7,28.6,5,6,0,6,1,5,2,0
989,1,1,1,0,0,1,1,100,0,3,0,3,0,1,0,0
990,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
991,17,12,8,6,3,9,14,64.3,5,11,5,6,10,27,12,1
992,17,10,8,6,3,9,15,60,6,2,0,2,3,20,16,0
993,3,1,1,2,0,0,3,0,3,2,1,1,3,6,10,0
994,36,21,17,17,2,24,36,66.7,12,22,6,16,19,55,41,1
995,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
996,23,16,17,6,0,7,12,58.3,5,36,30,6,27,50,139,2
997,24,17,10,11,3,15,38,39.5,23,26,4,22,18,42,29,1
998,2,0,2,0,0,2,7,28.6,5,0,0,0,3,5,11,5
999,52,35,27,20,5,25,46,54.3,21,33,9,24,19,71,33,2
1000,1,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0
1001,41,21,16,21,4,14,52,26.9,38,21,4,17,17,58,29,0
1002,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1003,36,22,20,13,3,27,40,67.5,13,21,10,11,33,69,76,0
1004,7,5,3,2,2,4,10,40,6,8,0,8,4,11,5,0
1005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1006,14,6,10,4,0,7,22,31.8,15,24,14,10,37,51,68,1
1007,85,52,49,32,4,52,103,50.5,51,67,33,34,69,154,143,0
1008,15,11,4,6,5,3,17,17.6,14,13,4,9,3,18,19,0
1009,47,31,16,20,11,22,57,38.6,35,26,0,26,14,61,3,0
1010,47,32,29,14,4,24,39,61.5,15,41,19,22,15,62,100,2
1011,18,7,13,3,2,10,15,66.7,5,7,5,2,13,31,46,0
1012,12,5,7,5,0,4,11,36.4,7,8,5,3,22,34,23,0
1013,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1014,40,22,10,18,12,18,41,43.9,23,26,1,25,12,52,8,0
1015,16,4,6,6,4,8,32,25,24,8,2,6,1,17,7,1
1016,23,13,6,12,5,10,15,66.7,5,4,0,4,3,26,4,0
1017,11,7,10,1,0,7,9,77.8,2,6,3,3,8,19,15,0
1018,7,4,3,2,2,4,12,33.3,8,3,0,3,3,10,5,0
1019,10,6,5,2,3,5,9,55.6,4,4,1,3,5,15,6,0
1020,5,3,1,2,2,5,8,62.5,3,5,1,4,3,8,22,0
1021,15,7,8,3,4,5,17,29.4,12,5,0,5,6,21,6,0
1022,19,11,9,5,5,9,35,25.7,26,15,2,13,7,26,12,2
1023,33,24,29,3,1,18,27,66.7,9,33,23,10,40,73,125,2
1024,1,0,1,0,0,1,2,50,1,0,0,0,1,2,8,2
1025,43,28,17,22,4,14,39,35.9,25,33,10,23,18,61,29,0
1026,2,1,0,2,0,1,1,100,0,0,0,0,1,3,0,0
1027,5,2,2,2,1,2,5,40,3,2,0,2,3,8,2,0
1028,1,1,1,0,0,1,1,100,0,0,0,0,1,2,9,0
1029,25,16,18,7,0,9,16,56.3,7,21,13,8,19,44,87,0
1030,25,19,15,8,2,17,24,70.8,7,17,11,6,23,48,82,0
1031,9,3,4,4,1,3,5,60,2,7,2,5,4,13,14,0
1032,21,16,6,8,7,9,28,32.1,19,26,2,24,21,42,4,1
1033,31,20,5,23,3,11,27,40.7,16,12,0,12,6,37,12,0
1034,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1035,5,4,3,2,0,4,6,66.7,2,5,0,5,1,6,1,0
1036,7,5,5,2,0,4,4,100,0,4,2,2,2,9,8,0
1037,54,32,20,30,4,21,59,35.6,38,49,3,46,22,76,17,0
1038,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
1039,25,15,12,9,4,11,26,42.3,15,11,1,10,17,42,23,2
1040,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
1041,47,31,32,9,6,25,47,53.2,22,16,3,13,18,65,49,0
1042,7,3,3,4,0,4,8,50,4,4,0,4,9,16,1,0
1043,3,1,1,2,0,0,0,,0,5,2,3,3,6,3,0
1044,2,1,1,1,0,2,6,33.3,4,2,0,2,0,2,3,0
1045,22,13,2,13,7,10,32,31.3,22,22,5,17,11,33,17,1
1046,45,26,22,18,5,21,36,58.3,15,22,3,19,13,58,9,2
1047,50,27,33,17,0,22,36,61.1,14,35,18,17,49,99,116,0
1048,60,28,24,28,8,25,45,55.6,20,39,27,12,65,125,106,0
1049,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1050,47,26,13,30,4,16,38,42.1,22,27,9,18,63,110,33,1
1051,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1052,32,24,19,13,0,17,27,63,10,25,15,10,33,65,83,1
1053,30,19,13,10,7,10,22,45.5,12,30,2,28,15,45,21,1
1054,2,1,0,2,0,2,6,33.3,4,3,1,2,0,2,7,0
1055,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1
1056,18,17,4,10,4,5,13,38.5,8,11,1,10,8,26,7,0
1057,1,1,1,0,0,0,0,,0,0,0,0,1,2,9,0
1058,9,5,0,8,1,2,8,25,6,10,2,8,7,16,10,0
1059,15,9,9,1,5,3,9,33.3,6,5,0,5,1,16,6,0
1060,8,5,0,5,3,4,7,57.1,3,3,0,3,2,10,1,0
1061,19,8,4,10,5,2,15,13.3,13,18,2,16,6,25,29,0
1062,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
1064,60,31,38,19,3,39,62,62.9,23,38,13,25,43,103,100,1
1065,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0
1066,13,5,3,10,0,2,6,33.3,4,4,0,4,3,16,5,0
1067,30,14,11,15,4,12,32,37.5,20,18,1,17,7,37,18,0
1068,27,15,9,13,5,9,26,34.6,17,12,2,10,13,40,28,0
1069,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1070,37,19,15,21,1,17,31,54.8,14,18,7,11,29,66,36,1
1071,28,15,15,11,2,12,33,36.4,21,34,8,26,18,46,23,0
1072,22,11,10,10,2,8,21,38.1,13,11,2,9,9,31,15,0
1073,1,0,1,0,0,1,1,100,0,0,0,0,1,2,8,1
1074,30,13,12,17,1,13,34,38.2,21,18,4,14,21,51,29,1
1075,10,9,3,5,2,1,21,4.8,20,14,2,12,4,14,17,0
1076,16,7,10,4,2,5,8,62.5,3,14,9,5,22,38,37,0
1077,43,31,24,16,3,17,35,48.6,18,15,3,12,20,63,13,0
1078,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1079,21,14,6,7,8,2,22,9.1,20,14,0,14,9,30,1,0
1080,35,17,24,10,1,15,16,93.8,1,34,26,8,30,65,127,0
1081,45,30,10,26,9,13,47,27.7,34,15,1,14,16,61,18,0
1082,2,1,0,1,1,1,1,100,0,0,0,0,0,2,0,0
1083,35,19,19,12,4,16,31,51.6,15,18,2,16,25,60,14,1
1084,9,8,2,5,2,3,8,37.5,5,4,0,4,0,9,1,0
1085,18,13,6,10,2,10,17,58.8,7,12,6,6,12,30,8,0
1086,5,5,1,1,3,3,7,42.9,4,4,0,4,6,11,1,0
1087,38,19,15,22,1,16,31,51.6,15,15,3,12,24,62,16,0
1088,2,1,0,0,2,0,1,0,1,1,0,1,0,2,0,0
1089,39,16,18,17,4,14,29,48.3,15,16,8,8,36,75,23,0
1090,23,14,13,9,1,7,18,38.9,11,11,6,5,25,48,42,0
1091,69,39,33,24,12,32,62,51.6,30,37,11,26,55,124,39,0
1092,43,27,20,16,7,18,44,40.9,26,26,10,16,30,73,53,1
1093,44,23,18,22,4,21,38,55.3,17,25,6,19,9,53,13,0
1094,50,31,20,25,5,23,59,39,36,21,4,17,21,71,11,1
1095,4,2,1,2,1,1,7,14.3,6,4,0,4,1,5,8,0
1096,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,1
1097,18,10,14,3,1,8,11,72.7,3,16,8,8,17,35,37,0
1098,46,19,22,19,5,22,51,43.1,29,18,4,14,23,69,25,0
1099,48,29,25,20,3,25,43,58.1,18,24,7,17,28,76,57,3
1100,23,9,10,12,1,12,31,38.7,19,11,1,10,15,38,10,0
1101,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,0
1102,34,20,16,15,3,18,50,36,32,23,6,17,17,51,49,2
1103,32,18,19,11,2,16,32,50,16,27,21,6,69,101,110,1
1104,8,5,4,3,1,5,9,55.6,4,0,0,0,2,10,2,0
1105,5,3,2,3,0,1,4,25,3,3,1,2,3,8,4,0
1106,55,35,29,21,5,24,40,60,16,21,6,15,33,88,41,1
1107,25,15,7,14,4,10,30,33.3,20,9,3,6,25,50,7,0
1108,1,0,0,1,0,0,2,0,2,2,1,1,1,2,9,0
1109,7,5,5,0,2,3,5,60,2,0,0,0,2,9,2,0
1110,5,3,2,1,2,3,8,37.5,5,2,0,2,5,10,4,0
1111,47,31,28,17,2,22,39,56.4,17,30,11,19,51,98,62,2
1112,47,30,31,9,7,21,41,51.2,20,22,4,18,16,63,43,1
1113,53,32,40,11,2,33,50,66,17,38,24,14,44,97,126,1
1114,2,1,0,1,1,0,1,0,1,8,1,7,1,3,31,0
1115,35,22,15,10,10,17,39,43.6,22,24,4,20,9,44,17,1
1116,14,8,5,6,3,7,19,36.8,12,11,4,7,16,30,11,0
1117,52,26,35,17,0,29,46,63,17,31,14,17,51,103,95,1
1118,14,8,6,5,3,3,21,14.3,18,18,1,17,5,19,4,0
1119,8,4,1,6,1,2,8,25,6,7,1,6,5,13,2,0
1120,36,20,9,15,12,17,50,34,33,38,5,33,15,51,43,0
1121,30,14,11,19,0,17,37,45.9,20,22,6,16,16,46,8,1
1122,28,21,18,7,3,15,24,62.5,9,18,4,14,22,50,31,0
1123,22,11,12,6,4,15,23,65.2,8,12,6,6,22,44,28,0
1124,74,51,38,27,9,40,72,55.6,32,26,5,21,28,102,23,2
1125,10,7,6,4,0,6,11,54.5,5,6,0,6,7,17,11,0
1126,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0
1127,11,6,0,5,6,5,6,83.3,1,2,1,1,0,11,0,0
1128,10,7,1,5,4,2,13,15.4,11,8,0,8,4,14,1,0
1129,1,0,1,0,0,1,2,50,1,1,0,1,0,1,6,3
1130,44,25,28,14,2,18,35,51.4,17,56,45,11,56,100,176,2
1131,36,20,26,4,6,11,21,52.4,10,34,12,22,29,65,57,1
1132,37,20,12,22,3,15,48,31.3,33,25,3,22,26,63,15,0
1133,18,11,9,9,0,9,17,52.9,8,10,0,10,4,22,2,0
1134,31,21,20,10,1,19,29,65.5,10,22,12,10,15,46,62,0
1135,57,37,22,22,13,31,76,40.8,45,35,1,34,21,78,19,0
1136,11,4,4,7,0,8,11,72.7,3,14,0,14,4,15,5,0
1137,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1138,27,12,15,11,1,13,29,44.8,16,24,8,16,22,49,36,0
1139,22,14,10,8,4,11,26,42.3,15,11,1,10,7,29,20,0
1140,3,3,2,0,1,3,4,75,1,8,5,3,6,9,13,0
1141,17,8,5,7,5,4,14,28.6,10,28,1,27,4,21,32,1
1142,28,14,11,14,3,12,29,41.4,17,17,8,9,14,42,24,0
1143,6,3,3,2,1,3,7,42.9,4,3,0,3,2,8,0,0
1144,23,13,8,10,5,15,40,37.5,25,23,1,22,6,29,4,0
1145,76,39,36,26,14,29,74,39.2,45,59,8,51,50,126,68,1
1146,27,13,9,16,2,14,44,31.8,30,10,0,10,13,40,7,1
1147,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1148,50,30,23,22,5,32,58,55.2,26,20,4,16,20,70,34,1
1149,8,5,5,3,0,3,6,50,3,7,4,3,7,15,14,0
1150,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1151,36,20,9,25,2,17,44,38.6,27,25,1,24,23,59,14,0
1152,22,13,7,8,7,9,31,29,22,14,4,10,9,31,13,0
1153,1,1,0,1,0,1,1,100,0,0,0,0,0,1,1,0
1154,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
1155,30,21,18,6,6,12,22,54.5,10,16,1,15,19,49,14,0
1156,13,7,10,1,2,5,16,31.3,11,13,1,12,22,35,14,0
1157,43,23,23,16,4,11,35,31.4,24,28,5,23,24,67,34,0
1158,4,3,2,1,1,2,5,40,3,2,0,2,5,9,1,0
1159,10,3,6,3,1,6,24,25,18,14,2,12,7,17,12,1
1160,28,20,18,8,2,12,34,35.3,22,31,10,21,26,54,76,1
1161,9,4,2,3,4,5,13,38.5,8,11,5,6,2,11,25,0
1162,48,28,30,16,2,17,26,65.4,9,20,15,5,44,92,84,1
1163,3,1,1,2,0,2,5,40,3,4,1,3,4,7,7,0
1164,2,1,2,0,0,2,2,100,0,2,1,1,0,2,5,1
1165,30,15,23,4,3,20,38,52.6,18,18,3,15,29,59,49,2
1166,12,9,10,2,0,3,13,23.1,10,11,9,2,20,32,71,0
1167,50,31,20,24,6,26,42,61.9,16,22,11,11,28,78,54,1
1168,9,5,9,0,0,5,8,62.5,3,5,3,2,16,25,34,0
1169,10,4,7,3,0,5,9,55.6,4,1,0,1,4,14,7,0
1170,53,35,34,14,5,29,40,72.5,11,16,3,13,23,76,29,3
1171,20,10,8,9,3,13,32,40.6,19,17,4,13,13,33,5,1
1172,29,17,7,16,6,14,39,35.9,25,22,8,14,14,43,8,0
1173,16,8,11,4,1,7,20,35,13,13,2,11,12,28,16,0
1174,3,2,3,0,0,3,6,50,3,1,0,1,1,4,18,0
1175,41,31,19,19,3,18,39,46.2,21,27,5,22,19,60,33,1
1176,15,7,5,6,4,9,24,37.5,15,10,1,9,6,21,8,0
1177,15,6,5,7,3,5,23,21.7,18,27,6,21,13,28,8,0
1178,3,1,1,2,0,1,5,20,4,7,3,4,4,7,3,0
1179,46,29,24,15,7,20,30,66.7,10,36,13,23,29,75,44,0
1180,33,23,23,8,2,19,25,76,6,34,15,19,33,66,56,2
1181,45,28,28,16,1,28,43,65.1,15,36,16,20,42,87,78,3
1182,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
