Rk,Gls.Stan,Sh.Stan,SoT.Stan,SoT%.Stan,Sh/90.Stan,SoT/90.Stan,G/Sh.Stan,G/SoT.Stan,Dist.Stan,FK.Stan,PK.Stan,PKatt.Stan,xG,npxG,npxG/Sh,G-xG,np:G-xG
1083,0,22,6,27.3,0.86,0.23,0,0,21.2,0,0,0,1,1,0.05,-1,-1
1084,1,9,1,11.1,0.81,0.09,0.11,1,14.2,0,0,0,0.9,0.9,0.1,+0.1,+0.1
1085,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1086,6,37,14,37.8,3.69,1.4,0.16,0.43,11.7,0,0,0,4.7,4.7,0.13,+1.3,+1.3
1087,0,6,2,33.3,0.37,0.12,0,0,22,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1088,0,16,7,43.8,1.57,0.69,0,0,17.6,0,0,0,1.3,1.3,0.08,-1.3,-1.3
1089,1,12,2,16.7,0.62,0.1,0.08,0.5,19.7,0,0,0,0.5,0.5,0.05,+0.5,+0.5
1090,1,11,3,27.3,0.54,0.15,0.09,0.33,12.1,0,0,0,1.5,1.5,0.14,-0.5,-0.5
1091,0,1,0,0,11.25,0,0,,17.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1092,1,27,10,37,1.16,0.43,0.04,0.1,13.7,0,0,0,3,3,0.11,-2,-2
1093,0,5,0,0,0.34,0,0,,15.8,0,0,0,0.5,0.5,0.1,-0.5,-0.5
1094,1,12,5,41.7,2.07,0.86,0.08,0.2,11.7,1,0,0,3.1,3.1,0.26,-2.1,-2.1
1095,30,88,41,46.6,3.63,1.69,0.28,0.61,12.2,0,5,5,21.1,17.2,0.2,+8.9,+7.8
1096,1,7,3,42.9,0.64,0.27,0.14,0.33,17,0,0,0,1.2,1.2,0.16,-0.2,-0.2
1097,5,26,12,46.2,1.39,0.64,0.19,0.42,18.6,0,0,0,3,3,0.12,+2.0,+2.0
1098,0,3,0,0,0.24,0,0,,12.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1099,2,26,6,23.1,2.91,0.67,0.08,0.33,18.7,1,0,0,1.9,1.9,0.07,+0.1,+0.1
1100,0,5,2,40,0.71,0.28,0,0,24.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1101,0,2,1,50,2,1,0,0,22.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1102,2,7,2,28.6,1.61,0.46,0.29,1,21.4,0,0,0,0.4,0.4,0.06,+1.6,+1.6
1103,2,15,4,26.7,1.32,0.35,0.13,0.5,22.4,0,0,0,2.7,2.7,0.18,-0.7,-0.7
1104,0,9,0,0,0.6,0,0,,12,0,0,0,1.4,1.4,0.16,-1.4,-1.4
1105,4,15,7,46.7,0.8,0.37,0.27,0.57,15.5,0,0,0,2.8,2.8,0.19,+1.2,+1.2
1106,0,5,2,40,1.48,0.59,0,0,13.3,0,0,0,0.5,0.5,0.1,-0.5,-0.5
1107,3,14,10,71.4,1.81,1.29,0.21,0.3,8.3,0,0,0,3.7,3.7,0.27,-0.7,-0.7
1108,1,7,2,28.6,0.49,0.14,0.14,0.5,11.6,0,0,0,0.9,0.9,0.14,+0.1,+0.1
1109,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1110,2,15,6,40,1.46,0.59,0.13,0.33,15.5,1,0,0,3,3,0.2,-1,-1
1111,0,1,0,0,1.13,0,0,,23.7,0,0,0,0,0,0.04,0,0
1112,0,5,1,20,0.47,0.09,0,0,16.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1113,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1114,0,5,1,20,0.65,0.13,0,0,24.8,1,0,0,0.3,0.3,0.06,-0.3,-0.3
1115,0,6,1,16.7,1.08,0.18,0,0,21.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1116,0,6,3,50,1.05,0.52,0,0,18.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1117,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1118,4,32,12,37.5,1.37,0.52,0.13,0.33,17.9,3,0,0,4.2,4.2,0.13,-0.2,-0.2
1119,2,11,4,36.4,2.35,0.85,0.18,0.5,23.7,0,0,0,1.3,1.3,0.12,+0.7,+0.7
1120,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1121,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1122,1,12,4,33.3,0.77,0.26,0.08,0.25,10.5,0,0,0,1.3,1.3,0.11,-0.3,-0.3
1123,7,61,27,44.3,2.48,1.1,0.1,0.22,12.4,0,1,1,10.4,9.6,0.16,-3.4,-3.6
1124,0,2,0,0,1.44,0,0,,21.6,0,0,1,1,0.2,0.09,-1,-0.2
1125,0,8,3,37.5,1.55,0.58,0,0,14.2,0,0,0,1.3,1.3,0.17,-1.3,-1.3
1126,1,4,2,50,6,3,0.25,0.5,12.8,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1127,0,2,0,0,2.17,0,0,,16.3,0,0,0,0.6,0.6,0.3,-0.6,-0.6
1128,0,19,3,15.8,0.78,0.12,0,0,15,0,0,0,1.4,1.4,0.07,-1.4,-1.4
1129,1,7,4,57.1,0.85,0.49,0.14,0.25,18.9,0,0,0,1.2,1.2,0.18,-0.2,-0.2
1130,2,27,6,22.2,1.9,0.42,0.07,0.33,18.5,1,0,0,3,3,0.11,-1,-1
1131,0,1,0,0,0.18,0,0,,8.5,0,0,0,0.1,0.1,0.14,-0.1,-0.1
1132,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1133,0,17,4,23.5,1,0.24,0,0,22.6,0,0,0,1.1,1.1,0.06,-1.1,-1.1
1134,0,9,5,55.6,1.03,0.57,0,0,24.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1135,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1136,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1137,2,23,4,17.4,1.15,0.2,0.09,0.5,20.5,0,0,0,1,1,0.04,+1.0,+1.0
1138,0,1,0,0,0.69,0,0,,27.6,0,0,0,0,0,0.03,0,0
1139,1,36,15,41.7,2.25,0.94,0.03,0.07,20.3,0,0,0,2.4,2.4,0.07,-1.4,-1.4
1140,2,16,9,56.3,1.11,0.63,0.13,0.22,18,0,0,0,1.5,1.5,0.09,+0.5,+0.5
1141,0,17,4,23.5,0.59,0.14,0,0,19.5,0,0,0,1.4,1.4,0.08,-1.4,-1.4
1142,2,18,5,27.8,1.57,0.44,0.11,0.4,17.4,0,0,0,1.7,1.7,0.1,+0.3,+0.3
1143,0,3,0,0,0.25,0,0,,16.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1144,3,9,5,55.6,0.65,0.36,0.33,0.6,14.3,0,0,0,1.8,1.8,0.21,+1.2,+1.2
1145,0,2,0,0,0.17,0,0,,11.8,0,0,0,0,0,0.02,0,0
1146,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1147,0,6,1,16.7,0.23,0.04,0,0,12.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1148,0,2,0,0,1.75,0,0,,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1149,3,45,9,20,1.85,0.37,0.04,0.22,22.8,4,1,1,3.8,3.1,0.07,-0.8,-1.1
1150,0,4,1,25,1.13,0.28,0,0,20.5,2,0,0,0.2,0.2,0.06,-0.2,-0.2
1151,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1152,2,19,8,42.1,2.2,0.93,0.11,0.25,16.6,0,0,0,2.1,2.1,0.11,-0.1,-0.1
1153,1,6,2,33.3,3.62,1.21,0.17,0.5,19.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1154,7,63,31,49.2,2.58,1.27,0.11,0.23,19,5,0,0,6.6,6.6,0.1,+0.4,+0.4
1155,0,7,2,28.6,0.47,0.13,0,0,21.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1156,0,1,0,0,0.05,0,0,,12.2,0,0,0,0,0,0.05,0,0
1157,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1158,1,15,5,33.3,0.7,0.23,0.07,0.2,16.2,0,0,0,1.2,1.2,0.08,-0.2,-0.2
1159,0,9,1,11.1,0.35,0.04,0,0,25.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1160,4,26,10,38.5,2.29,0.88,0.15,0.4,17.3,2,0,0,2.4,2.4,0.09,+1.6,+1.6
1161,0,1,0,0,0.53,0,0,,12.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
1162,0,16,4,25,0.63,0.16,0,0,15.6,0,0,0,1.5,1.5,0.1,-1.5,-1.5
1163,8,31,14,45.2,1.36,0.61,0.26,0.57,19.3,3,0,1,5.1,4.4,0.14,+2.9,+3.6
1164,8,36,16,44.4,1.56,0.69,0.22,0.5,13.6,0,0,0,6.7,6.7,0.19,+1.3,+1.3
1165,0,1,0,0,0.31,0,0,,16.5,0,0,0,0,0,0.03,0,0
1166,3,20,10,50,2,1,0.15,0.3,13.6,0,0,0,2.5,2.5,0.12,+0.5,+0.5
1167,0,3,0,0,0.74,0,0,,14,0,0,0,0.3,0.3,0.1,-0.3,-0.3
1168,1,15,5,33.3,0.97,0.32,0.07,0.2,14.9,0,0,0,1.2,1.2,0.08,-0.2,-0.2
1169,0,2,0,0,0.93,0,0,,36.7,0,0,0,0.3,0.3,0.16,-0.3,-0.3
1170,1,26,14,53.8,2.66,1.43,0.04,0.07,19.2,0,0,0,2.2,2.2,0.08,-1.2,-1.2
1171,0,5,2,40,0.86,0.34,0,0,28.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1172,0,1,0,0,0.14,0,0,,33.5,0,0,0,0,0,0.03,0,0
1173,5,41,16,39,1.7,0.66,0.12,0.31,18.5,3,0,0,4,4,0.1,+1.0,+1.0
1174,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1175,0,9,4,44.4,0.31,0.14,0,0,8.5,0,0,0,0.9,0.9,0.1,-0.9,-0.9
1176,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1177,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1178,0,1,0,0,0.25,0,0,,10,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1179,0,3,0,0,1.19,0,0,,19.4,0,0,0,0.3,0.3,0.11,-0.3,-0.3
1180,1,7,3,42.9,0.33,0.14,0.14,0.33,14.9,0,0,0,0.7,0.7,0.1,+0.3,+0.3
1181,0,4,1,25,0.6,0.15,0,0,20.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1182,0,3,2,66.7,0.61,0.4,0,0,17,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1183,0,12,1,8.3,0.72,0.06,0,0,9,0,0,0,1.6,1.6,0.14,-1.6,-1.6
1184,3,38,16,42.1,1.9,0.8,0.08,0.19,13.3,0,0,0,5.9,5.9,0.16,-2.9,-2.9
1185,3,14,3,21.4,1.81,0.39,0.21,1,13.8,0,0,0,2.1,2.1,0.15,+0.9,+0.9
1186,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1187,0,3,1,33.3,0.2,0.07,0,0,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1188,4,27,8,29.6,0.94,0.28,0.15,0.5,21.3,0,0,0,1.7,1.7,0.06,+2.3,+2.3
1189,7,39,21,53.8,2.5,1.35,0.18,0.33,12.7,0,0,0,7.4,7.4,0.19,-0.4,-0.4
1190,0,9,0,0,0.55,0,0,,19.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1191,0,14,6,42.9,2.07,0.89,0,0,24.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9
1192,3,20,6,30,0.79,0.24,0.15,0.5,12.8,0,0,0,2.1,2.1,0.11,+0.9,+0.9
1193,0,2,2,100,12.86,12.86,0,0,6.9,0,0,0,0.5,0.5,0.26,-0.5,-0.5
1194,1,5,2,40,3.08,1.23,0,0,24.8,1,1,1,1.2,0.4,0.08,-0.2,-0.4
1195,6,50,19,38,2.13,0.81,0.12,0.32,14.6,0,0,0,7.2,7.2,0.14,-1.2,-1.2
1196,1,13,5,38.5,0.73,0.28,0.08,0.2,19.4,0,0,0,0.5,0.5,0.04,+0.5,+0.5
1197,12,44,17,38.6,2.09,0.81,0.16,0.41,15.7,0,5,6,12.3,7.5,0.17,-0.3,-0.5
1198,0,7,0,0,0.39,0,0,,12.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1199,3,29,9,31,3.28,1.02,0.1,0.33,16.3,0,0,0,4.5,4.5,0.16,-1.5,-1.5
1200,2,42,6,14.3,2.3,0.33,0.05,0.33,17.3,0,0,0,2.6,2.6,0.06,-0.6,-0.6
1201,0,9,2,22.2,0.95,0.21,0,0,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1202,0,2,0,0,0.45,0,0,,30.1,0,0,0,0,0,0.02,0,0
1203,0,4,0,0,2.43,0,0,,16.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1204,0,1,0,0,0.78,0,0,,31.4,0,0,0,0,0,0.01,0,0
1205,0,2,0,0,2.07,0,0,,31.8,0,0,0,0,0,0.02,0,0
1206,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1207,1,9,3,33.3,1.02,0.34,0.11,0.33,19.8,0,0,0,0.8,0.8,0.08,+0.2,+0.2
1208,9,48,19,39.6,2.8,1.11,0.15,0.37,14.7,0,2,3,9.8,7.5,0.16,-0.8,-0.5
1209,2,9,3,33.3,1.68,0.56,0.22,0.67,10,0,0,0,2.2,2.2,0.24,-0.2,-0.2
1210,6,25,12,48,2.73,1.31,0.16,0.33,15.5,0,2,2,5.3,3.8,0.15,+0.7,+0.2
1211,9,29,12,41.4,2.43,1.01,0.17,0.42,15.9,1,4,4,7.4,4.2,0.15,+1.6,+0.8
1212,0,2,0,0,0.2,0,0,,23,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1213,8,28,16,57.1,3.09,1.77,0.21,0.38,14.5,0,2,2,6.4,4.8,0.17,+1.6,+1.2
1214,1,3,1,33.3,1.78,0.59,0.33,1,12,0,0,0,0.2,0.2,0.07,+0.8,+0.8
1215,0,4,1,25,0.45,0.11,0,0,15.6,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1216,2,12,5,41.7,0.75,0.31,0.17,0.4,17.8,0,0,0,1.1,1.1,0.09,+0.9,+0.9
1217,0,9,2,22.2,0.46,0.1,0,0,12,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1218,0,9,4,44.4,0.54,0.24,0,0,14.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1219,1,19,7,36.8,0.81,0.3,0.05,0.14,33.4,2,0,0,0.8,0.8,0.04,+0.2,+0.2
1220,5,35,15,42.9,1.42,0.61,0.14,0.33,15,0,0,0,5,5,0.14,0,0
1221,0,1,0,0,1.96,0,0,,26.5,1,0,0,0,0,0.04,0,0
1222,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1223,1,28,9,32.1,0.95,0.3,0.04,0.11,20.8,0,0,0,1.9,1.9,0.07,-0.9,-0.9
1224,1,10,3,30,0.53,0.16,0.1,0.33,10.7,0,0,0,1.4,1.4,0.14,-0.4,-0.4
1225,3,17,8,47.1,1.86,0.88,0.18,0.38,13.8,0,0,0,2.6,2.6,0.15,+0.4,+0.4
1226,7,30,14,46.7,1.79,0.83,0.23,0.5,14.8,0,0,0,3.6,3.6,0.12,+3.4,+3.4
1227,1,2,2,100,0.18,0.18,0.5,0.5,11.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9
1228,0,2,0,0,2.86,0,0,,26.3,0,0,0,0,0,0.02,0,0
1229,1,8,4,50,0.5,0.25,0.13,0.25,17.5,0,0,0,0.7,0.7,0.09,+0.3,+0.3
1230,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1231,0,10,4,40,1.29,0.52,0,0,15,1,0,0,0.7,0.7,0.07,-0.7,-0.7
1232,0,2,1,50,6.43,3.21,0,0,12.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1233,0,3,1,33.3,1.36,0.45,0,0,17.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1234,1,11,2,18.2,2.45,0.45,0.09,0.5,13.5,0,0,0,1.4,1.4,0.13,-0.4,-0.4
1235,1,16,4,25,1.19,0.3,0.06,0.25,22.4,2,0,0,1,1,0.06,0,0
1236,3,11,5,45.5,0.62,0.28,0.27,0.6,16.5,0,0,0,2.2,2.2,0.2,+0.8,+0.8
1237,0,1,0,0,0.11,0,0,,21.9,0,0,0,0,0,0.05,0,0
1238,1,4,2,50,0.5,0.25,0.25,0.5,9.9,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1239,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1240,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1241,1,8,3,37.5,0.9,0.34,0.13,0.33,21,0,0,0,0.7,0.7,0.08,+0.3,+0.3
1242,2,28,8,28.6,2.75,0.79,0.07,0.25,15.7,0,0,0,3.2,3.2,0.11,-1.2,-1.2
1243,3,16,7,43.8,4.91,2.15,0.19,0.43,12.6,0,0,0,2.4,2.4,0.15,+0.6,+0.6
1244,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1245,1,8,4,50,0.52,0.26,0.13,0.25,8.7,0,0,0,1.2,1.2,0.15,-0.2,-0.2
1246,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1247,2,11,3,27.3,1.14,0.31,0.18,0.67,16.6,0,0,0,1.8,1.8,0.16,+0.2,+0.2
1248,5,19,6,31.6,0.74,0.23,0.26,0.83,21,3,0,0,2,2,0.1,+3.0,+3.0
1249,0,8,2,25,1,0.25,0,0,9,0,0,0,0.9,0.9,0.12,-0.9,-0.9
1250,0,2,1,50,1.49,0.74,0,0,26.1,0,0,0,0,0,0.02,0,0
1251,8,57,23,40.4,3.67,1.48,0.12,0.3,10.7,0,1,1,11,10.2,0.18,-3,-3.2
1252,1,4,1,25,0.58,0.14,0.25,1,13.4,0,0,0,0.2,0.2,0.05,+0.8,+0.8
1253,0,20,9,45,2.42,1.09,0,0,14.5,0,0,0,2.6,2.6,0.13,-2.6,-2.6
1254,0,6,1,16.7,1.62,0.27,0,0,14.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1255,4,39,15,38.5,1.71,0.66,0.1,0.27,14.3,0,0,0,5.1,5.1,0.13,-1.1,-1.1
1256,0,2,0,0,0.85,0,0,,32.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
1257,0,1,0,0,0.12,0,0,,25.9,0,0,0,0,0,0.03,0,0
1258,8,47,24,51.1,1.7,0.87,0.15,0.29,16.3,0,1,2,7.3,5.7,0.12,+0.7,+1.3
1259,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1260,0,7,0,0,0.73,0,0,,23.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1261,0,4,1,25,1.08,0.27,0,0,17.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1262,2,15,9,60,0.76,0.45,0.13,0.22,18.1,0,0,0,1.8,1.8,0.12,+0.2,+0.2
1263,0,12,3,25,0.72,0.18,0,0,20.7,3,0,0,0.9,0.9,0.08,-0.9,-0.9
1264,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1265,0,3,0,0,0.7,0,0,,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1266,2,3,1,33.3,0.21,0.07,0,0,34.1,0,2,2,1.7,0.1,0.04,+0.3,-0.1
1267,1,5,3,60,0.95,0.57,0.2,0.33,15.5,0,0,0,0.3,0.3,0.07,+0.7,+0.7
1268,1,13,4,30.8,2.91,0.9,0,0,18.6,1,1,1,2.4,1.6,0.13,-1.4,-1.6
1269,12,56,20,35.7,2.31,0.83,0.16,0.45,16.8,2,3,3,9,6.6,0.12,+3.0,+2.4
1270,0,1,1,100,3.46,3.46,0,0,15.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1
1271,0,16,3,18.8,2.15,0.4,0,0,11.5,0,0,0,2.1,2.1,0.13,-2.1,-2.1
1272,2,16,3,18.8,2.71,0.51,0.13,0.67,20,1,0,0,1.6,1.6,0.1,+0.4,+0.4
1273,4,41,13,31.7,3.14,1,0.1,0.31,13.4,0,0,1,5.4,4.6,0.11,-1.4,-0.6
1274,4,16,7,43.8,1.87,0.82,0.25,0.57,13.1,0,0,0,3.2,3.2,0.2,+0.8,+0.8
1275,0,2,0,0,0.19,0,0,,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1276,2,14,3,21.4,0.5,0.11,0.14,0.67,11,0,0,0,1.5,1.5,0.11,+0.5,+0.5
1277,0,14,2,14.3,0.58,0.08,0,0,8.4,0,0,0,1.8,1.8,0.13,-1.8,-1.8
1278,2,16,6,37.5,0.69,0.26,0.13,0.33,16.7,0,0,0,1.3,1.3,0.08,+0.7,+0.7
1279,0,2,1,50,3.46,1.73,0,0,17.4,0,0,0,0,0,0.01,0,0
1280,0,6,0,0,1.26,0,0,,17.1,1,0,0,0.9,0.9,0.15,-0.9,-0.9
1281,0,8,4,50,1.22,0.61,0,0,20.1,2,0,0,1,1,0.12,-1,-1
1282,9,70,32,45.7,2.67,1.22,0.13,0.28,16.5,0,0,0,9.7,9.7,0.14,-0.7,-0.7
1283,1,2,0,0,0.33,0,0,,38.8,0,1,1,1.4,0.6,0.32,-0.4,-0.6
1284,0,5,0,0,0.36,0,0,,23.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3
1285,0,3,1,33.3,0.33,0.11,0,0,8.5,0,0,0,0.5,0.5,0.16,-0.5,-0.5
1286,2,23,6,26.1,1.08,0.28,0.09,0.33,13.8,0,0,0,1.2,1.2,0.05,+0.8,+0.8
1287,1,6,2,33.3,0.86,0.29,0.17,0.5,19.1,0,0,0,0.7,0.7,0.11,+0.3,+0.3
1288,0,1,1,100,1.15,1.15,0,0,19.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1
1289,1,6,1,16.7,0.38,0.06,0.17,1,11.2,0,0,0,1,1,0.17,0,0
1290,1,17,6,35.3,3.57,1.26,0.06,0.17,19.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3
1291,0,1,0,0,0.18,0,0,,11.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1292,5,39,15,38.5,1.93,0.74,0.08,0.2,21.7,6,2,2,4.4,2.9,0.07,+0.6,+0.1
1293,0,1,0,0,4.09,0,0,,29.8,0,0,0,0,0,0.05,0,0
1294,0,1,0,0,2,0,0,,4.4,0,0,0,0.3,0.3,0.27,-0.3,-0.3
1295,0,5,1,20,1.93,0.39,0,0,10.8,0,0,0,0.5,0.5,0.1,-0.5,-0.5
1296,7,35,18,51.4,2.06,1.06,0.2,0.39,14.2,0,0,0,5.9,5.9,0.17,+1.1,+1.1
1297,1,19,6,31.6,2.13,0.67,0.05,0.17,19.7,0,0,0,1.6,1.6,0.09,-0.6,-0.6
1298,0,8,2,25,0.36,0.09,0,0,21,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1299,1,10,2,20,0.42,0.08,0.1,0.5,9.8,0,0,0,1.4,1.4,0.14,-0.4,-0.4
1300,0,1,0,0,0.61,0,0,,19,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1301,7,28,9,32.1,1.48,0.48,0.18,0.56,15.7,4,2,2,7,5.5,0.19,0,-0.5
1302,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1303,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1304,0,4,1,25,0.23,0.06,0,0,29.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1305,1,27,8,29.6,1.62,0.48,0.04,0.13,16.2,0,0,0,3,2.8,0.1,-2,-1.8
1306,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1307,0,4,0,0,0.35,0,0,,27.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1308,0,3,0,0,2.67,0,0,,19.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1309,23,101,41,40.6,3.39,1.37,0.19,0.46,15.7,3,4,5,17.1,13.2,0.13,+5.9,+5.8
1310,2,24,9,37.5,1.6,0.6,0.08,0.22,11.7,0,0,0,3.2,3.2,0.13,-1.2,-1.2
1311,3,35,9,25.7,1.49,0.38,0.09,0.33,20.6,6,0,0,3.4,3.4,0.1,-0.4,-0.4
1312,0,4,1,25,1.3,0.33,0,0,18.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1313,1,14,4,28.6,2.53,0.72,0.07,0.25,12.2,0,0,0,1.7,1.7,0.12,-0.7,-0.7
1314,3,14,7,50,2.88,1.44,0.21,0.43,15.4,0,0,0,2.6,2.6,0.18,+0.4,+0.4
1315,0,4,0,0,0.25,0,0,,17.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1316,0,5,1,20,4.84,0.97,0,0,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
1317,0,2,0,0,0.25,0,0,,19.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3
1318,0,4,0,0,1.05,0,0,,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1319,0,2,1,50,2.5,1.25,0,0,13.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3
1320,1,15,4,26.7,1.99,0.53,0.07,0.25,21.6,0,0,0,0.9,0.9,0.06,+0.1,+0.1
1321,4,34,14,41.2,1.94,0.8,0.09,0.21,16.2,0,1,1,5.7,5,0.15,-1.7,-2
1322,6,34,13,38.2,3.51,1.34,0.18,0.46,14.1,0,0,0,6,6,0.18,0,0
1323,1,8,3,37.5,1.28,0.48,0.13,0.33,14.7,0,0,0,0.9,0.9,0.11,+0.1,+0.1
1324,0,9,2,22.2,1.14,0.25,0,0,15.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1325,0,1,0,0,0.3,0,0,,18.2,0,0,0,0,0,0.04,0,0
1326,0,7,1,14.3,0.35,0.05,0,0,19.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1327,0,1,0,0,0.17,0,0,,14.7,0,0,0,0,0,0.04,0,0
1328,0,10,0,0,3.07,0,0,,20.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1329,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1330,0,3,0,0,0.2,0,0,,8.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1331,0,13,3,23.1,0.51,0.12,0,0,10,0,0,0,1,1,0.08,-1,-1
1332,0,1,0,0,0.96,0,0,,29,0,0,0,0,0,0.02,0,0
1333,0,6,1,16.7,0.3,0.05,0,0,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1334,1,10,2,20,1.34,0.27,0.1,0.5,14.9,0,0,0,1.2,1.2,0.12,-0.2,-0.2
1335,4,38,15,39.5,1.96,0.77,0.11,0.27,23.6,6,0,0,3.2,3.2,0.08,+0.8,+0.8
1336,4,30,15,50,2.06,1.03,0.13,0.27,20,0,0,0,3.5,3.5,0.12,+0.5,+0.5
1337,1,21,2,9.5,0.84,0.08,0.05,0.5,21.8,0,0,0,1.5,1.5,0.07,-0.5,-0.5
1338,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
1339,2,34,9,26.5,3.91,1.04,0.03,0.11,16.3,0,1,1,3.5,2.7,0.08,-1.5,-1.7
1340,1,4,1,25,0.33,0.08,0.25,1,9.8,0,0,0,1.1,1.1,0.28,-0.1,-0.1
1341,0,10,0,0,0.33,0,0,,10.7,0,0,0,1,1,0.1,-1,-1
1342,4,25,11,44,1.02,0.45,0.16,0.36,25.4,3,0,0,1.4,1.4,0.06,+2.6,+2.6
1343,0,4,0,0,0.49,0,0,,6.3,0,0,0,0.7,0.7,0.17,-0.7,-0.7
1344,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
