,Tota,Tota,Tota,Tota,Tota,Shor,Shor,Shor,Medi,Medi,Medi,Long,Long,Long,,,,,,,,,,
Rk,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
1620,332,417,79.6,5343,1275,181,207,87.4,119,144,82.6,24,40,60,2,1.8,2,+0.2,14,30,7,4,43,Matches
1621,394,542,72.7,4863,1149,241,308,78.2,95,137,69.3,13,24,54.2,3,4.1,2.1,-1.1,21,19,18,5,39,Matches
1622,669,928,72.1,11706,3601,293,352,83.2,257,329,78.1,87,162,53.7,5,5.9,5.3,-0.9,45,70,48,6,111,Matches
1623,934,1244,75.1,14611,5612,469,524,89.5,384,516,74.4,48,126,38.1,1,2.7,1.9,-1.7,20,61,23,9,90,Matches
1624,13,16,81.3,267,83,5,5,100,6,6,100,2,5,40,0,0,0.1,0,1,1,1,1,1,Matches
1625,434,538,80.7,7587,2515,204,229,89.1,180,202,89.1,44,84,52.4,2,1.7,1.1,+0.3,10,46,5,0,53,Matches
1626,281,498,56.4,10131,8320,36,38,94.7,105,110,95.5,138,345,40,0,0,0,0,0,8,0,0,0,Matches
1627,329,448,73.4,4645,721,197,253,77.9,109,137,79.6,10,14,71.4,0,1.2,0.8,-1.2,13,25,5,1,29,Matches
1628,245,275,89.1,4207,987,109,122,89.3,112,120,93.3,18,23,78.3,0,0,0.2,0,1,30,4,0,35,Matches
1629,1412,1607,87.9,28048,11724,490,521,94,727,789,92.1,190,265,71.7,0,0.3,0.3,-0.3,2,111,2,0,113,Matches
1630,1533,1817,84.4,29867,11118,513,564,91,828,893,92.7,180,319,56.4,0,0.3,0.8,-0.3,6,125,16,2,137,Matches
1631,51,77,66.2,806,180,32,42,76.2,11,21,52.4,7,11,63.6,0,0.3,0.2,-0.3,3,1,5,1,5,Matches
1632,327,402,81.3,7761,5343,84,86,97.7,175,178,98.3,66,133,49.6,0,0,0,0,1,5,0,0,0,Matches
1633,559,688,81.3,8156,3401,310,338,91.7,194,238,81.5,24,62,38.7,0,0.1,0.2,-0.1,3,26,4,0,43,Matches
1634,801,961,83.4,11676,4096,478,512,93.4,274,326,84,31,71,43.7,0,0.2,0.6,-0.2,4,49,4,1,65,Matches
1635,920,990,92.9,17568,6054,331,353,93.8,479,499,96,100,117,85.5,0,0.1,0.1,-0.1,1,30,1,0,54,Matches
1636,647,769,84.1,10725,3264,314,343,91.5,257,295,87.1,56,91,61.5,2,2.9,1.7,-0.9,31,83,11,6,82,Matches
1637,161,273,59,5083,3669,18,18,100,80,81,98.8,62,172,36,0,0,0,0,0,3,0,0,0,Matches
1638,818,1100,74.4,12061,2748,460,550,83.6,274,360,76.1,44,67,65.7,2,5.2,4.4,-3.2,41,63,61,5,130,Matches
1639,504,594,84.8,10020,3185,137,158,86.7,300,331,90.6,57,84,67.9,0,0,0.1,0,1,19,1,0,24,Matches
1640,655,793,82.6,9824,2143,339,388,87.4,249,281,88.6,32,50,64,3,2.4,1.2,+0.6,29,45,9,0,71,Matches
1641,1165,1491,78.1,20956,6681,538,618,87.1,423,520,81.3,155,256,60.5,2,1.3,2.3,+0.7,28,126,14,4,165,Matches
1642,808,1057,76.4,13923,5183,358,424,84.4,350,443,79,74,120,61.7,1,0.6,1.5,+0.4,16,47,14,1,89,Matches
1643,223,234,95.3,4147,1502,86,88,97.7,114,119,95.8,22,24,91.7,0,0,0,0,0,14,0,0,13,Matches
1644,308,424,72.6,4133,1621,194,223,87,85,124,68.5,12,38,31.6,2,0.3,0.3,+1.7,4,19,0,0,22,Matches
1645,4,7,57.1,38,2,2,4,50,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,Matches
1646,155,229,67.7,1976,556,100,128,78.1,38,57,66.7,4,10,40,1,0.2,0.6,+0.8,4,4,7,1,20,Matches
1647,129,193,66.8,1844,427,74,105,70.5,37,51,72.5,8,12,66.7,0,0.7,0.5,-0.7,7,11,5,1,15,Matches
1648,122,184,66.3,1764,430,63,81,77.8,46,65,70.8,6,14,42.9,3,2.6,1.2,+0.4,13,12,6,0,20,Matches
1649,370,457,81,7260,2514,119,136,87.5,208,240,86.7,39,73,53.4,0,0.1,0.1,-0.1,3,11,0,0,22,Matches
1650,669,887,75.4,10434,3383,356,394,90.4,264,347,76.1,35,87,40.2,0,0.6,0.7,-0.6,10,35,9,4,50,Matches
1651,385,466,82.6,6104,1530,203,220,92.3,145,166,87.3,23,52,44.2,2,0.7,0.8,+1.3,9,29,10,4,47,Matches
1652,560,674,83.1,12388,4281,145,169,85.8,306,336,91.1,105,158,66.5,0,0.2,0.4,-0.2,3,23,0,0,28,Matches
1653,152,168,90.5,2765,843,49,54,90.7,94,101,93.1,8,10,80,0,0,0,0,0,1,0,0,11,Matches
1654,556,771,72.1,9536,2619,291,348,83.6,178,245,72.7,67,115,58.3,2,2.3,2.9,-0.3,35,30,33,8,69,Matches
1655,460,667,69,7988,2761,224,253,88.5,186,247,75.3,43,114,37.7,1,1.4,1.3,-0.4,11,36,13,10,58,Matches
1656,2028,2259,89.8,37880,14982,726,787,92.2,1008,1083,93.1,231,297,77.8,0,0.5,0.6,-0.5,7,127,9,0,133,Matches
1657,355,432,82.2,6131,1902,163,190,85.8,140,153,91.5,38,54,70.4,0,0,0.1,0,0,24,1,1,28,Matches
1658,867,1145,75.7,13320,5191,497,560,88.8,289,380,76.1,60,118,50.8,2,2.1,1.7,-0.1,18,66,19,8,92,Matches
1659,1,1,100,15,9,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
1660,160,193,82.9,3246,842,56,63,88.9,77,82,93.9,27,41,65.9,0,0,0.1,0,1,18,2,0,25,Matches
1661,79,92,85.9,1437,481,33,37,89.2,40,41,97.6,5,11,45.5,0,0.1,0.3,-0.1,1,6,0,0,9,Matches
1662,441,621,71,9269,4255,139,166,83.7,218,271,80.4,77,161,47.8,0,0.7,0.4,-0.7,4,21,0,0,20,Matches
1663,820,929,88.3,16202,5701,268,285,94,429,466,92.1,100,144,69.4,1,0.9,0.2,+0.1,5,36,0,0,44,Matches
1664,42,61,68.9,602,163,26,32,81.3,11,15,73.3,3,7,42.9,1,0.8,0.6,+0.2,6,2,4,0,5,Matches
1665,997,1303,76.5,18286,5962,440,503,87.5,371,435,85.3,156,285,54.7,5,6.4,5.8,-1.4,68,111,31,6,142,Matches
1666,1195,1350,88.5,24172,8582,343,373,92,705,747,94.4,144,208,69.2,0,0.3,0.4,-0.3,2,80,2,0,80,Matches
1667,4,5,80,49,7,3,4,75,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,Matches
1668,6,9,66.7,59,30,4,4,100,1,2,50,0,0,,0,0.2,0.1,-0.2,1,2,0,0,2,Matches
1669,309,451,68.5,4764,1246,162,211,76.8,97,133,72.9,25,46,54.3,5,2,2,+3.0,32,24,8,2,33,Matches
1670,2241,2408,93.1,43015,15025,788,820,96.1,1190,1236,96.3,235,308,76.3,0,0.4,1.5,-0.4,7,145,9,0,128,Matches
1671,313,462,67.7,4374,1057,190,240,79.2,87,126,69,18,37,48.6,3,3.2,1,-0.2,23,23,15,1,50,Matches
1672,67,86,77.9,946,198,43,51,84.3,23,28,82.1,0,2,0,0,0,0.4,0,0,5,5,0,14,Matches
1673,129,158,81.6,1757,260,76,91,83.5,32,36,88.9,7,9,77.8,1,0.1,0.2,+0.9,2,6,4,1,11,Matches
1674,34,48,70.8,645,246,20,22,90.9,8,12,66.7,6,12,50,0,0,0,0,1,8,1,0,5,Matches
1675,768,1126,68.2,13643,5220,377,427,88.3,274,364,75.3,104,272,38.2,1,5,4.8,-4,46,57,29,17,69,Matches
1676,36,49,73.5,420,62,25,29,86.2,7,9,77.8,1,5,20,0,0.1,0.1,-0.1,2,0,1,0,2,Matches
1677,21,35,60,304,80,12,17,70.6,9,13,69.2,0,2,0,0,0,0.1,0,0,2,1,0,4,Matches
1678,1,2,50,16,0,0,0,,1,2,50,0,0,,0,0,0,0,0,0,0,0,0,Matches
1679,51,65,78.5,722,209,33,35,94.3,15,18,83.3,2,7,28.6,0,0,0.1,0,0,7,0,0,9,Matches
1680,1533,1695,90.4,25615,7212,731,792,92.3,638,672,94.9,117,149,78.5,1,1.3,1.1,-0.3,9,142,7,0,132,Matches
1681,439,611,71.8,6765,1235,252,303,83.2,150,204,73.5,29,62,46.8,6,4.3,3.4,+1.7,34,11,16,5,37,Matches
1682,816,1103,74,21013,14329,202,203,99.5,383,390,98.2,227,502,45.2,0,0,0,0,0,15,0,0,0,Matches
1683,952,1213,78.5,20507,8335,296,342,86.5,485,549,88.3,163,288,56.6,0,0.5,0.7,-0.5,4,60,6,2,78,Matches
1684,291,398,73.1,4346,1097,159,194,82,97,125,77.6,18,35,51.4,1,0.6,0.5,+0.4,11,19,4,3,28,Matches
1685,18,21,85.7,435,368,4,4,100,10,10,100,4,7,57.1,0,0,0,0,0,1,0,0,0,Matches
1686,371,510,72.7,5262,1164,207,259,79.9,113,155,72.9,21,34,61.8,3,3.2,1.9,-0.2,28,27,15,1,48,Matches
1687,177,258,68.6,2890,961,80,100,80,71,92,77.2,13,37,35.1,1,0.9,0.6,+0.1,6,12,5,1,20,Matches
1688,1007,1123,89.7,21071,7834,310,333,93.1,543,581,93.5,146,186,78.5,0,1,0.5,-1,5,73,1,0,76,Matches
1689,504,664,75.9,6734,1322,322,375,85.9,140,188,74.5,15,27,55.6,3,2.5,3,+0.5,22,24,18,2,57,Matches
1690,1650,1887,87.4,23922,8268,937,1003,93.4,555,646,85.9,78,124,62.9,0,0.5,0.5,-0.5,8,116,10,3,111,Matches
1691,1051,1234,85.2,19127,5066,457,501,91.2,435,485,89.7,131,191,68.6,0,0.2,0.3,-0.2,7,69,4,0,92,Matches
1692,276,313,88.2,5179,2062,105,111,94.6,139,155,89.7,27,38,71.1,0,0,0,0,1,6,0,0,14,Matches
1693,375,549,68.3,7252,3197,147,183,80.3,178,230,77.4,47,121,38.8,1,0.7,0.7,+0.3,7,33,7,6,37,Matches
1694,504,649,77.7,10842,2666,112,131,85.5,316,349,90.5,71,152,46.7,0,0,0.1,0,0,21,1,0,28,Matches
1695,222,295,75.3,3115,710,134,155,86.5,66,81,81.5,10,24,41.7,0,1.3,1.3,-1.3,12,9,6,3,11,Matches
1696,289,382,75.7,4058,1291,171,189,90.5,87,121,71.9,15,40,37.5,1,0.8,0.8,+0.2,2,30,6,2,33,Matches
1697,135,207,65.2,1741,366,80,112,71.4,40,55,72.7,4,11,36.4,0,0.6,0.4,-0.6,8,7,5,1,11,Matches
1698,187,217,86.2,2589,580,119,127,93.7,43,52,82.7,14,19,73.7,0,0.2,0.3,-0.2,2,16,6,2,16,Matches
1699,838,1013,82.7,14714,3826,384,451,85.1,335,372,90.1,90,137,65.7,3,1.5,1.2,+1.5,20,90,10,0,115,Matches
1700,341,394,86.5,5732,1294,157,172,91.3,156,171,91.2,24,36,66.7,0,0.1,0.3,-0.1,4,34,4,0,46,Matches
1701,217,294,73.8,3561,1647,112,136,82.4,78,101,77.2,20,38,52.6,1,1.1,1.3,-0.1,7,11,8,5,20,Matches
1702,158,238,66.4,1749,253,106,142,74.6,29,44,65.9,2,7,28.6,1,1.3,0.6,-0.3,7,4,3,1,6,Matches
1703,911,1053,86.5,15189,4882,447,493,90.7,344,384,89.6,88,110,80,4,2,1.4,+2.0,13,97,7,2,98,Matches
1704,2074,2344,88.5,39370,13117,675,757,89.2,1170,1262,92.7,202,271,74.5,3,1.3,2,+1.7,12,186,9,0,186,Matches
1705,74,88,84.1,1347,502,25,31,80.6,42,46,91.3,5,7,71.4,0,0,0,0,0,3,0,0,3,Matches
1706,985,1185,83.1,18257,5165,438,504,86.9,393,454,86.6,138,176,78.4,1,0.8,0.6,+0.2,16,110,9,1,132,Matches
1707,479,622,77,6208,920,279,326,85.6,144,174,82.8,11,19,57.9,2,2.4,2,-0.4,23,20,25,2,48,Matches
1708,434,558,77.8,5450,1102,251,301,83.4,114,143,79.7,15,25,60,3,3.3,2.2,-0.3,23,17,16,5,34,Matches
1709,1493,1859,80.3,30155,12003,568,645,88.1,670,777,86.2,235,373,63,0,0.4,0.8,-0.4,10,109,7,1,124,Matches
1710,102,139,73.4,1337,378,59,73,80.8,31,40,77.5,4,6,66.7,2,1,0.8,+1.0,6,7,4,0,15,Matches
1711,641,1177,54.5,22171,18032,89,89,100,250,258,96.9,301,826,36.4,0,0,0.1,0,0,33,1,0,1,Matches
1712,26,39,66.7,393,41,18,23,78.3,5,7,71.4,1,3,33.3,0,0,0,0,0,0,0,0,2,Matches
1713,189,260,72.7,2573,547,110,138,79.7,45,62,72.6,14,19,73.7,1,1.2,0.5,-0.2,13,11,6,2,24,Matches
1714,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
1715,446,596,74.8,7334,2607,241,272,88.6,154,211,73,43,80,53.8,0,0.4,0.5,-0.4,5,26,7,3,33,Matches
1716,416,579,71.8,7213,2846,199,231,86.1,164,220,74.5,43,100,43,2,1.6,1.4,+0.4,18,24,17,12,40,Matches
1717,599,883,67.8,11209,4657,236,288,81.9,291,386,75.4,66,148,44.6,0,1.3,2.1,-1.3,21,45,18,8,69,Matches
1718,1139,1435,79.4,15413,2996,715,821,87.1,276,348,79.3,60,101,59.4,17,12.6,9.1,+4.4,70,75,58,9,107,Matches
1719,34,52,65.4,381,230,27,33,81.8,6,15,40,0,2,0,0,0,0,0,0,2,0,0,2,Matches
1720,245,292,83.9,4644,1783,91,100,91,120,127,94.5,26,54,48.1,0,0.1,0.2,-0.1,2,17,1,0,18,Matches
1721,527,817,64.5,7739,1649,315,409,77,149,229,65.1,38,81,46.9,7,3.7,3.3,+3.3,34,33,28,7,56,Matches
1722,3,5,60,32,0,3,4,75,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
1723,52,90,57.8,643,146,37,49,75.5,12,28,42.9,1,2,50,0,0.1,0.1,-0.1,3,4,2,1,3,Matches
1724,19,25,76,421,125,7,9,77.8,8,10,80,4,6,66.7,0,0,0,0,0,0,0,0,0,Matches
1725,261,373,70,3851,971,139,173,80.3,88,123,71.5,17,33,51.5,1,0.7,0.6,+0.3,10,31,9,2,40,Matches
1726,773,940,82.2,13033,3152,357,397,89.9,330,366,90.2,61,114,53.5,3,1.4,1,+1.6,16,64,19,4,84,Matches
1727,9,13,69.2,141,7,3,5,60,6,6,100,0,1,0,0,0,0,0,0,0,0,0,1,Matches
1728,1,1,100,5,0,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
1729,2,2,100,42,0,1,1,100,0,0,,1,1,100,0,0,0,0,0,0,0,0,0,Matches
1730,318,508,62.6,8708,6548,79,79,100,139,141,98.6,97,283,34.3,0,0,0,0,1,9,0,0,0,Matches
1731,1023,1365,74.9,20891,8296,394,464,84.9,416,515,80.8,187,318,58.8,4,5.3,5.3,-1.3,51,163,48,12,196,Matches
1732,424,565,75,6664,1916,231,281,82.2,139,182,76.4,37,53,69.8,0,1.2,0.9,-1.2,20,39,11,2,51,Matches
1733,2,3,66.7,28,0,1,1,100,1,2,50,0,0,,0,0,0,0,0,0,0,0,0,Matches
1734,786,1090,72.1,13086,4130,390,488,79.9,301,386,78,71,143,49.7,0,0.8,1,-0.8,10,73,21,0,99,Matches
1735,782,1154,67.8,14022,4010,377,434,86.9,265,358,74,112,245,45.7,1,4.6,5.3,-3.6,47,67,43,21,104,Matches
1736,1060,1254,84.5,18096,5343,492,561,87.7,427,482,88.6,108,134,80.6,1,1.5,2,-0.5,23,113,9,2,125,Matches
1737,1508,1696,88.9,30848,12958,492,520,94.6,756,802,94.3,245,335,73.1,1,0.3,0.7,+0.7,3,73,6,0,73,Matches
1738,2018,2262,89.2,34890,14518,931,991,93.9,848,920,92.2,185,259,71.4,0,0.2,0.7,-0.2,5,166,6,0,201,Matches
1739,219,314,69.7,3880,1429,88,103,85.4,117,153,76.5,12,37,32.4,0,0,0.1,0,0,8,1,1,11,Matches
1740,535,763,70.1,11809,4762,175,215,81.4,245,301,81.4,111,218,50.9,0,1,0.1,-1,5,51,2,1,38,Matches
1741,3,5,60,39,9,2,3,66.7,1,1,100,0,0,,0,0,0,0,0,1,0,0,1,Matches
1742,17,21,81,180,9,12,13,92.3,3,3,100,0,1,0,0,0,0,0,0,1,0,0,0,Matches
1743,2,4,50,26,0,1,1,100,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0,Matches
1744,234,347,67.4,3325,1086,133,168,79.2,73,104,70.2,14,37,37.8,0,1.1,1.8,-1.1,15,14,11,3,27,Matches
1745,392,436,89.9,5899,1600,205,214,95.8,141,154,91.6,22,31,71,0,1.7,1,-1.7,18,49,14,1,66,Matches
1746,657,778,84.4,9911,2323,365,415,88,232,260,89.2,34,49,69.4,2,1,0.6,+1.0,16,49,6,0,84,Matches
1747,948,1119,84.7,15768,4576,467,532,87.8,374,421,88.8,88,116,75.9,4,1.9,2.3,+2.1,15,48,20,5,87,Matches
1748,626,700,89.4,11432,3015,247,272,90.8,291,308,94.5,71,81,87.7,0,0.3,0.4,-0.3,6,64,5,0,58,Matches
1749,705,945,74.6,9485,2460,454,518,87.6,136,195,69.7,52,119,43.7,2,4.4,5.7,-2.4,45,29,31,9,72,Matches
1750,1174,1446,81.2,20102,6588,518,573,90.4,526,621,84.7,94,190,49.5,1,1.6,1,-0.6,13,57,12,11,78,Matches
1751,980,1131,86.6,14433,3632,577,621,92.9,312,358,87.2,53,74,71.6,1,2.8,2.2,-1.8,19,59,12,4,53,Matches
1752,5,8,62.5,136,66,0,0,,4,4,100,1,4,25,0,0.1,0,-0.1,1,1,1,0,2,Matches
1753,1374,1564,87.9,25918,8629,578,622,92.9,594,639,93,176,255,69,1,1.4,1.6,-0.4,15,136,10,1,112,Matches
1754,4,5,80,91,9,1,2,50,2,2,100,1,1,100,0,0,0,0,0,0,0,0,0,Matches
1755,1195,1528,78.2,18075,4927,664,767,86.6,351,428,82,98,154,63.6,5,3.3,3.9,+1.7,35,133,42,6,195,Matches
1756,257,444,57.9,4312,1233,140,199,70.4,81,132,61.4,29,63,46,1,2.5,1.8,-1.5,18,19,18,11,31,Matches
1757,315,404,78,4937,1506,170,189,89.9,108,137,78.8,26,45,57.8,0,1.7,1.5,-1.7,9,20,7,5,26,Matches
1758,1059,1242,85.3,19289,5883,417,470,88.7,529,577,91.7,94,151,62.3,1,0.6,0.8,+0.4,11,88,8,1,117,Matches
1759,80,94,85.1,1225,387,42,46,91.3,33,35,94.3,3,7,42.9,0,0.1,0.1,-0.1,2,9,1,1,9,Matches
1760,811,957,84.7,17070,11353,282,284,99.3,333,344,96.8,157,288,54.5,0,0,0,0,0,5,0,0,0,Matches
1761,1226,1351,90.7,16815,4718,757,797,95,367,399,92,47,63,74.6,1,1.4,2.3,-0.4,19,85,14,1,99,Matches
1762,593,645,91.9,9282,1636,304,323,94.1,233,247,94.3,35,43,81.4,0,0,0.1,0,1,39,0,0,36,Matches
1763,638,790,80.8,10150,3259,322,356,90.4,266,328,81.1,32,59,54.2,2,1.8,1.9,+0.2,16,39,15,10,62,Matches
1764,255,305,83.6,5548,1771,63,75,84,149,160,93.1,41,64,64.1,0,0,0.1,0,1,20,1,0,24,Matches
1765,176,197,89.3,4020,2763,51,51,100,75,76,98.7,49,67,73.1,0,0,0,0,0,0,0,0,0,Matches
1766,119,177,67.2,2207,796,51,64,79.7,44,56,78.6,18,43,41.9,0,0.2,0.2,-0.2,4,19,2,1,18,Matches
1767,1351,1768,76.4,21676,7560,699,832,84,462,576,80.2,119,206,57.8,2,3.6,3.5,-1.6,31,172,41,6,204,Matches
1768,1027,1358,75.6,17991,7101,494,561,88.1,402,514,78.2,115,229,50.2,3,2.7,3.7,+0.3,31,114,25,13,132,Matches
1769,48,69,69.6,834,301,22,28,78.6,18,20,90,5,11,45.5,0,0.9,0.6,-0.9,7,2,6,2,9,Matches
1770,23,33,69.7,390,188,11,15,73.3,9,12,75,3,3,100,0,0,0,0,0,2,0,0,0,Matches
1771,400,548,73,5833,1575,247,292,84.6,102,140,72.9,30,56,53.6,1,3.1,2.5,-2.1,33,33,18,1,69,Matches
1772,1037,1392,74.5,24030,14107,249,253,98.4,558,571,97.7,227,560,40.5,0,0,0,0,0,3,0,0,0,Matches
1773,1400,1657,84.5,21648,7365,762,844,90.3,450,512,87.9,113,154,73.4,14,8.8,9,+5.2,63,217,82,3,291,Matches
1774,364,544,66.9,5269,1431,217,276,78.6,113,177,63.8,20,53,37.7,2,1.8,2.2,+0.2,21,27,22,4,45,Matches
1775,897,1155,77.7,14520,5543,443,498,89,354,453,78.1,70,130,53.8,4,3.1,2.9,+0.9,15,62,25,15,83,Matches
1776,579,692,83.7,12148,4418,172,191,90.1,322,352,91.5,81,134,60.4,0,0,0.1,0,0,21,1,0,22,Matches
1777,878,1200,73.2,13765,6400,477,534,89.3,315,438,71.9,65,143,45.5,0,0.8,0.9,-0.8,18,72,7,3,87,Matches
1778,244,321,76,5215,2078,72,90,80,131,155,84.5,39,70,55.7,0,0.2,0,-0.2,2,4,0,0,10,Matches
1779,23,26,88.5,371,77,12,13,92.3,9,10,90,2,3,66.7,0,0,0,0,0,3,0,0,2,Matches
1780,66,115,57.4,876,178,36,56,64.3,15,31,48.4,5,8,62.5,1,0.9,0.8,+0.1,5,4,3,2,7,Matches
1781,51,54,94.4,723,163,31,32,96.9,16,16,100,2,2,100,1,0.1,0.1,+0.9,1,3,0,0,6,Matches
1782,103,161,64,1350,172,65,81,80.2,34,43,79.1,2,6,33.3,1,0.3,0.4,+0.7,5,6,2,1,6,Matches
1783,17,33,51.5,229,37,12,21,57.1,5,6,83.3,0,1,0,0,0,0,0,0,0,0,0,1,Matches
1784,10,18,55.6,124,13,7,11,63.6,1,3,33.3,1,1,100,0,0,0,0,0,0,0,0,0,Matches
1785,2,3,66.7,18,6,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
1786,0,2,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Matches
1787,224,311,72,3695,1587,112,131,85.5,86,115,74.8,18,44,40.9,1,0.2,0.3,+0.8,3,18,3,2,21,Matches
1788,1877,2098,89.5,38438,11989,545,607,89.8,1076,1137,94.6,243,316,76.9,0,0.2,0.5,-0.2,2,120,3,0,114,Matches
1789,299,377,79.3,3900,423,170,202,84.2,73,88,83,13,19,68.4,2,1.7,1.5,+0.3,15,13,8,0,25,Matches
1790,1893,2367,80,29489,7484,1004,1170,85.8,652,768,84.9,145,233,62.2,10,6.1,4.1,+3.9,52,168,48,10,215,Matches
1791,528,1026,51.5,18715,14556,52,53,98.1,243,247,98.4,233,717,32.5,0,0,0.2,0,0,51,3,0,1,Matches
1792,1801,2037,88.4,34764,12063,650,688,94.5,893,953,93.7,220,314,70.1,2,1.1,1.5,+0.9,12,137,5,1,102,Matches
1793,400,493,81.1,7100,2097,182,202,90.1,157,185,84.9,46,79,58.2,0,0.7,1,-0.7,11,36,6,3,37,Matches
1794,1150,1464,78.6,20993,7352,509,575,88.5,445,508,87.6,156,298,52.3,3,3.5,3.8,-0.5,42,151,21,12,167,Matches
1795,367,515,71.3,5192,1300,213,266,80.1,102,140,72.9,25,52,48.1,3,1.7,1,+1.3,12,20,13,4,39,Matches
1796,24,31,77.4,330,87,13,15,86.7,8,10,80,1,1,100,1,0.1,0.2,+0.9,1,1,2,1,4,Matches
1797,646,777,83.1,11063,3500,301,327,92,264,312,84.6,62,95,65.3,1,2.2,1.5,-1.2,22,73,18,6,73,Matches
1798,432,662,65.3,5909,1027,260,361,72,97,150,64.7,31,51,60.8,3,2.6,1.7,+0.4,21,28,9,1,36,Matches
1799,288,362,79.6,5565,1860,97,116,83.6,136,159,85.5,43,68,63.2,0,0,0,0,1,10,0,0,20,Matches
1800,58,69,84.1,648,146,42,45,93.3,10,15,66.7,2,2,100,0,0.5,0.6,-0.5,2,6,3,0,5,Matches
1801,1336,1684,79.3,26051,10825,446,513,86.9,744,820,90.7,130,302,43,3,1.6,1.1,+1.4,10,85,5,0,91,Matches
1802,652,754,86.5,10563,3034,320,340,94.1,252,289,87.2,53,84,63.1,1,0.9,1.2,+0.1,9,38,13,8,43,Matches
1803,234,353,66.3,3392,400,142,188,75.5,74,111,66.7,9,16,56.3,0,0.3,0.4,-0.3,7,12,5,2,16,Matches
1804,793,1046,75.8,13299,5439,429,486,88.3,278,352,79,77,158,48.7,0,1.5,1.1,-1.5,16,60,25,11,85,Matches
1805,310,384,80.7,4480,1088,183,212,86.3,94,112,83.9,20,30,66.7,5,2.7,2.3,+2.3,22,24,15,2,34,Matches
1806,385,514,74.9,6302,2499,191,213,89.7,161,210,76.7,26,68,38.2,2,1.4,1.4,+0.6,7,21,9,4,33,Matches
1807,117,145,80.7,2278,795,49,58,84.5,50,59,84.7,16,20,80,0,0.4,0.6,-0.4,5,13,3,0,18,Matches
1808,1393,1930,72.2,21564,10421,745,864,86.2,526,700,75.1,84,236,35.6,2,1.7,1.7,+0.3,21,103,33,15,134,Matches
1809,710,905,78.5,14987,5805,200,226,88.5,390,460,84.8,113,203,55.7,0,0,0.2,0,2,22,1,0,29,Matches
1810,526,780,67.4,8495,3835,287,348,82.5,179,257,69.6,48,122,39.3,5,2.9,3,+2.1,22,45,18,9,65,Matches
1811,959,1168,82.1,15698,3871,484,546,88.6,355,419,84.7,85,114,74.6,6,5.1,3.9,+0.9,41,87,38,6,149,Matches
1812,581,814,71.4,8501,2438,320,399,80.2,194,264,73.5,28,55,50.9,3,2.2,2.2,+0.8,16,57,20,5,89,Matches
1813,289,450,64.2,4169,575,162,225,72,88,137,64.2,18,35,51.4,4,2.9,2.3,+1.1,20,18,9,1,29,Matches
1814,130,161,80.7,2823,957,26,32,81.3,83,92,90.2,19,32,59.4,0,0,0,0,0,3,0,0,4,Matches
1815,1500,1706,87.9,25207,7617,753,799,94.2,517,571,90.5,165,219,75.3,8,5.2,5.1,+2.8,37,188,38,3,221,Matches
1816,413,567,72.8,5750,1155,237,297,79.8,112,157,71.3,26,39,66.7,4,3.9,3.5,+0.1,34,33,14,3,47,Matches
1817,145,187,77.5,2268,680,62,78,79.5,61,70,87.1,10,19,52.6,0,0.6,0.4,-0.6,3,14,5,1,25,Matches
1818,36,42,85.7,523,147,20,24,83.3,14,15,93.3,1,2,50,0,0.1,0.1,-0.1,1,4,1,1,8,Matches
1819,1400,1863,75.1,23024,10026,784,862,91,424,549,77.2,144,308,46.8,5,5.3,4.6,-0.3,29,95,45,27,128,Matches
1820,110,124,88.7,2032,575,39,45,86.7,63,69,91.3,7,9,77.8,0,0,0,0,0,6,0,0,6,Matches
1821,331,522,63.4,4457,1164,201,275,73.1,88,133,66.2,17,34,50,5,3.4,3.1,+1.6,31,26,12,2,51,Matches
1822,860,1228,70,13692,5664,478,562,85.1,280,401,69.8,77,179,43,2,3.7,3.6,-1.7,39,78,51,27,100,Matches
1823,243,325,74.8,4271,2040,108,124,87.1,108,135,80,23,56,41.1,1,0.5,0.3,+0.5,5,18,5,4,34,Matches
1824,951,1179,80.7,14429,3715,529,570,92.8,284,355,80,79,146,54.1,2,2.7,2.8,-0.7,32,82,24,4,114,Matches
1825,1104,1411,78.2,20806,5889,458,522,87.7,451,522,86.4,162,282,57.4,3,1.7,2.6,+1.3,32,125,30,17,131,Matches
1826,271,340,79.7,4558,1124,144,167,86.2,92,116,79.3,29,43,67.4,0,0.8,0.5,-0.8,3,26,5,2,33,Matches
1827,997,1280,77.9,19587,6844,390,468,83.3,425,514,82.7,158,232,68.1,2,3.3,2.2,-1.3,32,139,19,4,160,Matches
