,SCA,SCA,SCA,SCA,SCA,SCA,SCA,SCA,GCA,GCA,GCA,GCA,GCA,GCA,GCA,GCA
Rk,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1834,19,3.63,18,0,0,0,0,1,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,4,0.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,37,2.72,28,4,1,3,1,0,3,0.22,0,2,0,1,0,0
1838,56,2.1,40,2,5,4,3,2,9,0.34,5,0,2,1,1,0
1839,47,3.55,37,0,5,2,1,2,4,0.3,3,0,0,0,1,0
1840,36,1.98,28,3,3,1,1,0,4,0.22,2,1,1,0,0,0
1841,14,1.54,11,0,0,0,2,1,0,0,0,0,0,0,0,0
1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,26,2.01,20,2,1,1,0,2,5,0.39,3,0,0,1,0,1
1844,10,4.5,7,1,2,0,0,0,1,0.45,1,0,0,0,0,0
1845,8,1.28,7,0,0,1,0,0,1,0.16,0,0,0,1,0,0
1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,1,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,6,1.03,4,0,0,0,2,0,1,0.17,0,0,0,0,1,0
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,1,0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,9,1.88,7,0,1,0,1,0,0,0,0,0,0,0,0,0
1854,5,2.01,4,0,0,1,0,0,1,0.4,0,0,0,1,0,0
1855,12,0.65,9,1,0,1,0,1,0,0,0,0,0,0,0,0
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,50,1.95,36,0,1,7,6,0,9,0.35,6,0,0,2,1,0
1858,119,4.53,80,22,2,10,5,0,19,0.72,12,5,0,1,1,0
1859,67,3.4,52,0,7,2,6,0,12,0.61,10,0,1,0,1,0
1860,5,2.8,5,0,0,0,0,0,1,0.56,1,0,0,0,0,0
1861,82,2.48,53,22,1,4,0,2,4,0.12,3,1,0,0,0,0
1862,21,1.25,19,0,0,1,0,1,4,0.24,4,0,0,0,0,0
1863,32,2.08,9,21,1,1,0,0,3,0.19,1,1,0,1,0,0
1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,29,1.42,25,1,1,1,1,0,5,0.24,4,0,0,0,1,0
1866,34,1.5,29,1,3,1,0,0,4,0.18,4,0,0,0,0,0
1867,2,0.07,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,152,5.35,135,2,1,9,3,2,27,0.95,26,0,0,0,0,1
1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,28,1.34,20,0,2,4,2,0,3,0.14,2,0,0,0,1,0
1871,186,6.01,104,58,10,3,11,0,18,0.58,9,5,1,1,2,0
1872,22,1.48,12,6,2,1,1,0,1,0.07,0,0,0,1,0,0
1873,121,7.09,67,26,13,9,6,0,14,0.82,10,1,3,0,0,0
1874,6,0.48,4,0,0,1,1,0,0,0,0,0,0,0,0,0
1875,5,2.1,3,0,0,0,2,0,1,0.42,0,0,0,0,1,0
1876,39,2.44,28,0,4,7,0,0,6,0.38,4,0,1,1,0,0
1877,46,2.81,34,2,2,5,3,0,6,0.37,3,0,0,2,1,0
1878,13,1.19,9,3,0,0,0,1,1,0.09,1,0,0,0,0,0
1879,33,2.36,23,2,7,0,1,0,4,0.29,3,1,0,0,0,0
1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,77,4.73,59,0,9,5,2,2,10,0.61,8,0,2,0,0,0
1882,3,0.09,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1883,4,0.55,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,26,2.35,18,0,2,3,3,0,7,0.63,6,0,0,0,1,0
1886,16,1.36,10,5,0,0,1,0,3,0.26,1,1,0,0,1,0
1887,48,2.94,42,0,0,4,2,0,3,0.18,2,0,0,1,0,0
1888,28,0.88,24,1,1,2,0,0,7,0.22,5,0,0,2,0,0
1889,23,1.68,21,0,0,2,0,0,2,0.15,1,0,0,1,0,0
1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,64,2.07,53,7,2,0,2,0,8,0.26,7,0,0,0,1,0
1892,20,1.16,19,0,0,1,0,0,2,0.12,2,0,0,0,0,0
1893,20,0.7,14,1,1,0,1,3,1,0.04,1,0,0,0,0,0
1894,10,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0
1895,54,3.19,41,3,4,1,4,1,6,0.35,4,0,1,0,1,0
1896,10,3.14,8,2,0,0,0,0,1,0.31,1,0,0,0,0,0
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,9,2.01,8,0,0,0,1,0,0,0,0,0,0,0,0,0
1899,1,0.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,10,4.52,5,0,1,3,1,0,0,0,0,0,0,0,0,0
1901,11,0.73,6,1,0,2,2,0,0,0,0,0,0,0,0,0
1902,62,3.12,56,1,1,0,4,0,5,0.25,4,0,1,0,0,0
1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,16,2.07,11,1,1,2,1,0,1,0.13,1,0,0,0,0,0
1905,18,1,13,0,0,3,1,1,2,0.11,1,0,0,1,0,0
1906,15,2.79,10,0,1,2,2,0,1,0.19,1,0,0,0,0,0
1907,20,2.57,19,0,1,0,0,0,2,0.26,2,0,0,0,0,0
1908,5,2.2,5,0,0,0,0,0,1,0.44,1,0,0,0,0,0
1909,6,2.37,4,2,0,0,0,0,1,0.39,1,0,0,0,0,0
1910,47,1.96,30,1,8,5,3,0,3,0.13,2,1,0,0,0,0
1911,3,13.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1912,2,0.58,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,4,1.91,4,0,0,0,0,0,1,0.48,1,0,0,0,0,0
1914,1,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,25,4.82,11,4,3,2,3,2,1,0.19,1,0,0,0,0,0
1916,33,2.27,20,9,1,3,0,0,6,0.41,3,2,1,0,0,0
1917,6,0.22,6,0,0,0,0,0,2,0.07,2,0,0,0,0,0
1918,61,2.7,53,0,2,2,3,1,6,0.27,6,0,0,0,0,0
1919,35,1.5,30,3,2,0,0,0,3,0.13,3,0,0,0,0,0
1920,67,2.27,58,1,1,4,2,1,4,0.14,4,0,0,0,0,0
1921,127,6.18,84,11,10,6,14,2,16,0.78,15,0,0,0,1,0
1922,19,1.83,15,1,1,0,2,0,0,0,0,0,0,0,0,0
1923,16,1.59,8,4,0,1,3,0,2,0.2,1,0,0,0,1,0
1924,3,0.79,1,0,1,1,0,0,2,0.53,1,0,0,1,0,0
1925,28,2.41,18,0,5,1,3,1,6,0.52,4,0,1,0,1,0
1926,3,5.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,6,0.82,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1928,39,1.37,31,6,1,0,1,0,1,0.04,1,0,0,0,0,0
1929,29,1.65,19,1,1,4,4,0,6,0.34,4,0,0,1,1,0
1930,14,1.62,9,0,1,3,1,0,2,0.23,2,0,0,0,0,0
1931,8,1.24,7,0,0,1,0,0,2,0.31,2,0,0,0,0,0
1932,1,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,32,2.5,25,0,2,2,3,0,6,0.47,4,0,0,0,2,0
1934,22,1.45,14,0,3,1,3,1,3,0.2,3,0,0,0,0,0
1935,7,1.31,6,0,0,1,0,0,0,0,0,0,0,0,0,0
1936,3,1.34,2,0,0,0,1,0,1,0.45,1,0,0,0,0,0
1937,15,0.42,13,1,0,0,1,0,0,0,0,0,0,0,0,0
1938,16,0.53,13,1,1,0,0,1,1,0.03,1,0,0,0,0,0
1939,4,0.88,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1940,20,2.04,13,0,2,1,3,1,0,0,0,0,0,0,0,0
1941,26,2.81,17,0,5,3,1,0,2,0.22,1,0,0,1,0,0
1942,1,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,145,4.79,92,9,17,12,13,2,31,1.02,19,0,5,2,4,1
1944,12,3.35,6,0,1,3,2,0,1,0.28,0,0,0,1,0,0
1945,54,2.99,34,0,7,7,6,0,6,0.33,4,0,0,1,1,0
1946,6,1.63,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,32,2.08,26,0,2,2,1,1,0,0,0,0,0,0,0,0
1949,51,2.45,25,12,7,2,5,0,11,0.53,4,3,3,0,1,0
1950,2,0.59,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1951,37,2.02,19,5,6,3,4,0,3,0.16,3,0,0,0,0,0
1952,1,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,3,1.99,2,0,0,0,1,0,1,0.66,0,0,0,0,1,0
1954,2,2.28,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1955,7,2.58,6,0,0,0,1,0,1,0.37,1,0,0,0,0,0
1956,36,2.22,29,0,1,1,5,0,4,0.25,1,0,1,0,2,0
1957,2,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1959,3,0.43,3,0,0,0,0,0,1,0.14,1,0,0,0,0,0
1960,5,0.7,3,0,0,0,0,2,0,0,0,0,0,0,0,0
1961,10,0.44,7,0,0,3,0,0,2,0.09,1,0,0,1,0,0
1962,18,1.92,12,0,1,3,2,0,1,0.11,0,0,1,0,0,0
1963,14,0.42,9,0,0,5,0,0,2,0.06,2,0,0,0,0,0
1964,2,0.74,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,22,1.85,16,1,3,2,0,0,2,0.17,2,0,0,0,0,0
1966,58,1.71,50,0,2,3,2,1,6,0.18,6,0,0,0,0,0
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,21,1.65,15,5,0,1,0,0,2,0.16,2,0,0,0,0,0
1969,2,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,51,2.16,32,3,6,3,6,1,7,0.3,5,0,2,0,0,0
1971,36,3.48,21,12,1,0,2,0,3,0.29,3,0,0,0,0,0
1972,1,11.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1973,54,2.81,45,4,3,0,1,1,4,0.21,3,0,1,0,0,0
1974,3,0.29,2,0,0,1,0,0,1,0.1,1,0,0,0,0,0
1975,9,0.33,9,0,0,0,0,0,1,0.04,1,0,0,0,0,0
1976,2,8.57,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1977,43,1.88,29,0,6,2,4,2,7,0.31,4,0,1,0,2,0
1978,43,1.53,34,0,3,2,3,1,3,0.11,2,0,0,1,0,0
1979,10,3.05,9,0,0,1,0,0,1,0.31,0,0,0,1,0,0
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,44,3.47,34,4,2,2,2,0,9,0.71,8,0,0,1,0,0
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,45,1.85,28,14,1,1,1,0,3,0.12,1,1,0,0,1,0
1985,32,3.23,16,7,1,3,3,2,4,0.4,0,0,1,2,1,0
1986,84,2.7,54,8,3,5,9,5,4,0.13,4,0,0,0,0,0
1987,32,3.87,22,1,3,1,5,0,6,0.73,5,0,0,0,1,0
1988,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
1989,18,0.58,17,0,1,0,0,0,3,0.1,3,0,0,0,0,0
1990,2,0.07,2,0,0,0,0,0,2,0.07,2,0,0,0,0,0
1991,3,0.71,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,33,2.18,28,0,2,2,1,0,2,0.13,0,0,0,1,1,0
1993,38,1.87,32,0,2,2,2,0,4,0.2,3,0,1,0,0,0
1994,92,3.51,63,1,14,5,9,0,12,0.46,10,0,1,1,0,0
1995,1,2.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,17,1.46,11,0,0,2,4,0,1,0.09,0,0,0,0,1,0
1998,18,0.61,15,0,0,2,1,0,2,0.07,2,0,0,0,0,0
1999,3,2.03,1,0,0,2,0,0,2,1.35,1,0,0,1,0,0
2000,57,2.87,26,15,4,5,7,0,6,0.3,3,2,0,1,0,0
2001,16,0.48,14,2,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,25.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,61,2.77,39,0,8,4,8,2,8,0.36,4,0,0,0,3,1
2004,4,1.4,1,0,1,0,2,0,0,0,0,0,0,0,0,0
2005,6,0.19,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,10,1.57,7,1,0,0,1,1,3,0.47,2,0,0,0,0,1
2007,3,8.71,3,0,0,0,0,0,1,2.9,1,0,0,0,0,0
2008,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0
2009,6,1.49,4,0,0,1,1,0,1,0.25,1,0,0,0,0,0
2010,24,2.66,14,0,0,5,4,1,2,0.22,2,0,0,0,0,0
2011,50,2.59,33,5,6,5,0,1,9,0.47,8,0,1,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,47,2.59,36,0,6,1,2,2,4,0.22,2,0,1,0,1,0
2014,29,8.06,18,3,8,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,17,0.57,14,0,0,2,1,0,2,0.07,1,0,0,1,0,0
2017,25,2.86,22,0,2,0,1,0,1,0.11,1,0,0,0,0,0
2018,72,3.88,33,17,8,13,1,0,6,0.32,1,2,1,2,0,0
2019,12,1.64,9,0,0,1,2,0,0,0,0,0,0,0,0,0
2020,54,2.1,41,2,1,4,4,2,6,0.23,4,0,0,2,0,0
2021,13,2.05,10,0,0,0,3,0,0,0,0,0,0,0,0,0
2022,9,0.27,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,14,2.44,9,0,0,1,3,1,1,0.17,0,0,0,0,1,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,3.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,37,1.44,32,1,0,2,1,1,0,0,0,0,0,0,0,0
2028,26,2.14,24,0,1,0,0,1,4,0.33,4,0,0,0,0,0
2029,18,0.84,14,2,1,0,1,0,1,0.05,1,0,0,0,0,0
2030,79,3.11,53,11,3,5,7,0,7,0.28,4,1,2,0,0,0
2031,13,0.48,12,0,0,1,0,0,1,0.04,1,0,0,0,0,0
2032,7,5.12,4,0,0,2,1,0,1,0.73,0,0,0,1,0,0
2033,7,0.36,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,63,2.5,48,11,0,2,1,1,5,0.2,5,0,0,0,0,0
2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,20,2.14,14,0,1,1,4,0,2,0.21,2,0,0,0,0,0
2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,54,3.17,35,12,0,3,3,1,7,0.41,6,0,0,1,0,0
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,1,1.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,120,4,80,1,15,15,8,1,14,0.47,10,0,0,3,1,0
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,19,2.04,16,0,2,1,0,0,5,0.54,2,0,2,1,0,0
2046,122,4.06,72,47,1,0,2,0,16,0.53,10,6,0,0,0,0
2047,34,2.07,25,2,6,1,0,0,5,0.3,3,0,2,0,0,0
2048,1,1.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,61,2.71,49,0,5,4,3,0,4,0.18,3,0,0,1,0,0
2050,70,3.15,60,0,3,6,0,1,13,0.58,13,0,0,0,0,0
2051,7,1.33,6,0,0,0,1,0,0,0,0,0,0,0,0,0
2052,24,4.11,23,0,1,0,0,0,0,0,0,0,0,0,0,0
2053,13,0.71,12,0,0,1,0,0,2,0.11,1,0,0,1,0,0
2054,3,0.08,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2055,51,3.77,33,4,3,5,5,1,8,0.59,5,0,2,1,0,0
2056,10,0.57,8,2,0,0,0,0,2,0.11,2,0,0,0,0,0
2057,51,2.21,42,2,0,4,1,2,4,0.17,4,0,0,0,0,0
2058,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,27,1.6,21,0,2,2,2,0,3,0.18,2,0,0,0,1,0
2060,191,6.63,116,46,10,5,14,0,20,0.69,12,5,1,0,2,0
2061,34,2.2,17,7,2,2,3,3,2,0.13,0,2,0,0,0,0
2062,40,2.12,34,0,3,2,1,0,8,0.42,7,0,1,0,0,0
2063,46,4.67,33,7,1,2,3,0,6,0.61,4,0,0,1,1,0
2064,64,2.83,54,0,4,3,2,1,9,0.4,8,0,1,0,0,0
2065,90,2.44,59,0,4,16,9,2,7,0.19,5,0,1,0,1,0
2066,52,1.72,33,4,5,4,5,1,2,0.07,1,0,1,0,0,0
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,28,1.13,24,1,0,1,2,0,0,0,0,0,0,0,0,0
2069,2,0.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,5,3.41,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2071,139,5.47,62,42,11,14,7,3,11,0.43,6,2,0,3,0,0
2072,30,2.44,20,5,1,0,3,1,4,0.32,4,0,0,0,0,0
2073,17,2.28,12,0,1,0,3,1,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,36,2.29,20,3,8,4,1,0,5,0.32,3,1,0,0,1,0
2076,8,5.45,5,0,1,1,1,0,1,0.68,0,0,0,1,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,36,4.66,20,9,4,3,0,0,4,0.52,1,0,0,3,0,0
2079,10,1.88,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2080,29,3.36,20,4,0,1,3,1,3,0.35,2,1,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,25,1.1,19,0,1,2,0,3,1,0.04,1,0,0,0,0,0
2084,22,1.91,13,2,3,2,2,0,5,0.43,2,1,1,0,1,0
2085,32,2.91,24,1,3,1,2,1,6,0.54,4,0,1,0,1,0
2086,42,3.87,25,9,4,3,1,0,3,0.28,2,1,0,0,0,0
2087,33,1.11,27,1,1,0,0,4,5,0.17,4,0,0,0,0,1
2088,8,1.24,5,0,0,0,2,1,1,0.15,1,0,0,0,0,0
2089,58,2.91,49,0,4,4,1,0,8,0.4,5,0,2,1,0,0
2090,20,4.04,16,0,3,1,0,0,2,0.4,2,0,0,0,0,0
2091,38,6.17,18,5,4,7,3,1,2,0.32,2,0,0,0,0,0
2092,11,2.95,10,1,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,18,3.12,12,2,1,1,1,1,0,0,0,0,0,0,0,0
2095,33,2.34,21,7,2,0,3,0,4,0.28,1,1,1,0,1,0
2096,52,4.42,34,15,0,2,1,0,2,0.17,2,0,0,0,0,0
2097,17,0.9,12,4,1,0,0,0,3,0.16,2,1,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,118,3.76,100,5,6,4,0,3,13,0.41,11,0,1,1,0,0
2100,,,,,,,,,,,,,,,,
2101,9,2.84,8,0,1,0,0,0,2,0.63,2,0,0,0,0,0
2102,24,1.33,19,1,1,2,1,0,3,0.17,3,0,0,0,0,0
2103,39,1.4,33,1,0,2,0,3,3,0.11,2,0,0,1,0,0
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,46,2.88,42,0,2,2,0,0,5,0.31,5,0,0,0,0,0
2107,14,2.16,10,0,0,1,1,2,1,0.15,1,0,0,0,0,0
2108,12,1.86,9,0,1,0,1,1,0,0,0,0,0,0,0,0
2109,1,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,6,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,22,2.16,16,0,2,2,1,1,3,0.29,2,0,0,1,0,0
2112,33,2.86,28,0,2,2,1,0,5,0.43,5,0,0,0,0,0
2113,8,1.74,6,0,1,0,1,0,0,0,0,0,0,0,0,0
2114,6,0.27,3,0,0,2,1,0,1,0.05,0,0,0,1,0,0
2115,13,1.09,10,2,0,1,0,0,2,0.17,1,0,0,1,0,0
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,35,3.27,26,3,2,0,4,0,6,0.56,4,1,1,0,0,0
2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,30,1.69,23,3,0,2,0,2,4,0.23,3,1,0,0,0,0
2120,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2121,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,14,1.72,10,0,1,3,0,0,2,0.25,1,0,0,1,0,0
2123,6,1.56,2,0,0,2,2,0,1,0.26,0,0,0,1,0,0
2124,6,1.74,4,0,1,0,1,0,0,0,0,0,0,0,0,0
2125,7,1.96,4,2,1,0,0,0,0,0,0,0,0,0,0,0
2126,4,1.66,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,5,2.31,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,13,0.37,9,4,0,0,0,0,2,0.06,2,0,0,0,0,0
2129,1,6.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,13,0.49,9,0,0,2,0,2,0,0,0,0,0,0,0,0
2131,49,1.73,39,3,2,2,2,1,3,0.11,3,0,0,0,0,0
2132,12,1.48,8,2,0,1,1,0,1,0.12,1,0,0,0,0,0
2133,16,1,11,0,0,0,5,0,0,0,0,0,0,0,0,0
2134,72,2.26,43,0,6,11,12,0,7,0.22,4,0,0,2,1,0
2135,7,6.24,5,0,0,2,0,0,0,0,0,0,0,0,0,0
2136,31,1.04,22,6,0,2,0,1,4,0.13,2,1,0,1,0,0
2137,51,2.73,37,0,7,0,7,0,9,0.48,5,0,3,0,1,0
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,24,1.03,18,1,1,4,0,0,6,0.26,3,1,0,2,0,0
2141,43,3.38,30,1,6,3,3,0,1,0.08,1,0,0,0,0,0
2142,63,3.46,19,40,1,1,2,0,9,0.49,3,5,0,0,1,0
2143,105,4.77,83,1,7,8,5,1,9,0.41,8,0,0,1,0,0
2144,63,2.53,52,0,0,4,6,1,4,0.16,2,0,0,1,1,0
2145,66,4,50,0,3,7,4,2,5,0.3,3,0,0,1,0,1
2146,4,3.21,3,0,1,0,0,0,2,1.61,1,0,1,0,0,0
2147,57,3.8,45,1,6,1,4,0,11,0.73,10,1,0,0,0,0
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,73,3.98,40,13,7,5,7,1,8,0.44,7,0,1,0,0,0
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,54,2.16,40,0,2,3,9,0,3,0.12,1,0,0,0,2,0
2152,20,2.7,13,0,3,3,0,1,2,0.27,1,0,1,0,0,0
2153,3,0.33,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,22,1.45,16,0,2,0,2,2,0,0,0,0,0,0,0,0
2155,8,0.22,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2156,29,1.97,12,7,3,4,1,2,0,0,0,0,0,0,0,0
2157,37,2.09,30,3,0,2,2,0,4,0.23,3,0,0,0,1,0
2158,8,0.33,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0
2159,5,0.53,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0
2160,30,2.5,21,0,1,3,5,0,6,0.5,4,0,0,0,2,0
2161,2,0.15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2162,11,2.61,10,0,0,0,0,1,2,0.47,2,0,0,0,0,0
2163,9,11.1,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2164,50,2.92,42,1,3,2,2,0,4,0.23,3,0,0,1,0,0
2165,1,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2166,18,2.53,12,1,0,2,2,1,1,0.14,0,0,0,1,0,0
2167,64,2.63,45,9,1,7,2,0,4,0.16,4,0,0,0,0,0
2168,68,3.11,31,14,8,4,10,1,5,0.23,3,0,1,0,1,0
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,29,1.23,19,0,6,2,0,2,4,0.17,4,0,0,0,0,0
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,42,1.56,35,0,0,3,3,1,5,0.19,4,0,0,1,0,0
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,2,0.07,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2175,45,1.8,34,1,4,3,2,1,3,0.12,2,0,1,0,0,0
2176,14,2.46,10,1,1,2,0,0,2,0.35,1,0,0,1,0,0
2177,46,1.83,32,3,6,1,3,1,6,0.24,4,0,1,0,0,1
2178,24,4.44,22,0,1,1,0,0,3,0.56,1,0,1,1,0,0
2179,63,1.74,40,0,8,3,12,0,4,0.11,3,0,0,0,1,0
2180,11,2.9,8,3,0,0,0,0,2,0.53,2,0,0,0,0,0
2181,36,2.51,24,0,1,4,6,1,5,0.35,4,0,0,1,0,0
2182,2,2.57,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2183,37,2.76,22,0,4,4,5,2,7,0.52,4,0,1,0,1,1
2184,1,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,16,2.85,6,2,4,0,4,0,0,0,0,0,0,0,0,0
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,49,2.65,35,0,5,6,2,1,8,0.43,7,0,1,0,0,0
2188,34,1.33,25,3,3,1,0,2,4,0.16,2,0,0,0,0,2
2189,6,6.07,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,45,1.77,35,0,5,3,2,0,3,0.12,3,0,0,0,0,0
2192,28,2.09,20,1,2,1,3,1,1,0.07,1,0,0,0,0,0
2193,17,1.26,13,1,1,0,1,1,3,0.22,3,0,0,0,0,0
2194,2,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2195,14,1.2,12,0,0,2,0,0,1,0.09,0,0,0,1,0,0
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,2,0.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
